-DOCSTART- -X- O
با LF I-LF 
امكان LF I-LF 
سوئيچ LF I-LF 
نمئدن LF I-LF 
بسته LF I-LF 
است OT B-O 
. OT B-O 
اين LF I-LF 
استاندارد OT B-O 
نيز OT B-O 
از OT B-O 
بسياري OT B-O 
از OT B-O 
آسيب OT B-O 
پذيري OT B-O 
هاي OT B-O 
موجود OT B-O 
در OT B-O 
اينترنت LF I-LF 
رنج OT B-O 
مي OT B-O 
برد OT B-O 
. OT B-O 
كليه OT B-O 
خدمات OT B-O 
مورد OT B-O 
استفاده OT B-O 
در OT B-O 
اينترنت LF I-LF 
، OT B-O 
مانند OT B-O 
: OT B-O 
انتقال LF B-LF 
فايل LF I-LF 
( OT B-O 
FTP AN B-AN 
) OT B-O 
، OT B-O 
مرورگرهاي OT B-O 
وب OT B-O 
، OT B-O 
گپ OT B-O 
هاي OT B-O 
دوستانه OT B-O 
( OT B-O 
CHAT OT B-O 
) OT B-O 
، OT B-O 
پست OT B-O 
الكترونيك OT B-O 
، OT B-O 
اتصال OT B-O 
به OT B-O 
كامپيوتري OT B-O 
از OT B-O 
راه OT B-O 
دور OT B-O 
( OT B-O 
Telent OT B-O 
) OT B-O 
، OT B-O 
برروي OT B-O 
شبكه OT B-O 
موبايل OT B-O 
قابل OT B-O 
دسترسي OT B-O 
مي OT B-O 
باشد OT B-O 
. OT B-O 

‫ OT B-O 
‪ OT B-O 
AD AN B-AN 
‬ OT B-O 
پیش OT B-O 
فرض OT B-O 
‪ OT B-O 
ELGRP AN B-AN 
‬ OT B-O 
بر OT B-O 
مشکل OT B-O 
حلقه OT B-O 
حوزه OT B-O 
که OT B-O 
از OT B-O 
‪ OT B-O 
ELGRP AN I-AN 
‬ OT B-O 
بوه OT B-O 
سومت OT B-O 
‪ OT B-O 
OSPF AN B-AN 
‬ OT B-O 
و OT B-O 
بعود OT B-O 
‪ OT B-O 
ELGRP AN I-AN 
‬ OT B-O 
ایجواد OT B-O 
موی OT B-O 
‬ OT B-O 
‫ OT B-O 
شود OT B-O 
‪ OT B-O 
،‬ OT B-O 
فایق OT B-O 
می OT B-O 
آید OT B-O 
‪ OT B-O 
: OT B-O 
‬ OT B-O 
تنظیمات OT B-O 
‪ OT B-O 
AD AN I-AN 
‬ OT B-O 
پیش OT B-O 
فرض OT B-O 
برای OT B-O 
‪ OT B-O 
ELGRP AN I-AN 
‬ OT B-O 
زمانی OT B-O 
که OT B-O 
بازتوزیع OT B-O 
میان OT B-O 
‪ OT B-O 
OSPF AN I-AN 
, OT B-O 
ELGRP AN I-AN 
‬ OT B-O 
انجام OT B-O 
می‬ OT B-O 

‫بسته OT B-O 
است OT B-O 
‪ OT B-O 
.‬‬ OT B-O 
‫‪ OT B-O 
R4 OT B-O 
‬ OT B-O 
بر OT B-O 
اساس OT B-O 
مراحل OT B-O 
ذیل OT B-O 
پیش OT B-O 
می OT B-O 
رود OT B-O 
‪ OT B-O 
: OT B-O 
‬‬ OT B-O 

همچنین OT B-O 
می‌توان OT B-O 
در OT B-O 
شکل OT B-O 
18 OT B-O 
. OT B-O 
5 OT B-O 
( OT B-O 
ب OT B-O 
) OT B-O 
ملاحظه OT B-O 
نمود OT B-O 
که OT B-O 
اجرای OT B-O 
ترمز OT B-O 
با OT B-O 
دقت OT B-O 
پایین OT B-O 
و OT B-O 
همچنین OT B-O 
با OT B-O 
شیب OT B-O 
تندی OT B-O 
انجام OT B-O 
شده OT B-O 
است OT B-O 
یعنی OT B-O 
اینکه OT B-O 
قطار OT B-O 
نتوانسته OT B-O 
است OT B-O 
بطور OT B-O 
ملایم OT B-O 
و OT B-O 
با OT B-O 
سرعت OT B-O 
صفر OT B-O 
در OT B-O 
موقعیت OT B-O 
80000 OT B-O 
متری OT B-O 
توقف OT B-O 
کند OT B-O 
. OT B-O 
ولی OT B-O 
در OT B-O 
شکل OT B-O 
18 OT B-O 
. OT B-O 
5 OT B-O 
( OT B-O 
ج OT B-O 
) OT B-O 
دیده OT B-O 
می‌شود OT B-O 
که OT B-O 
با OT B-O 
الگوریتم OT B-O 
ترمز OT B-O 
پیشنهادی OT B-O 
در OT B-O 
این OT B-O 
پایان‌نامه OT B-O 
، OT B-O 
علاوه OT B-O 
بر OT B-O 
اجرای OT B-O 
یک OT B-O 
ترمز OT B-O 
ملایم OT B-O 
، OT B-O 
قطار OT B-O 
توانسته OT B-O 
است OT B-O 
با OT B-O 
سرعت OT B-O 
صفر OT B-O 
و OT B-O 
دقیقاً OT B-O 
در OT B-O 
موقعیت OT B-O 
80000 OT B-O 
متری OT B-O 
متوقف OT B-O 
شود OT B-O 
. OT B-O 
شکل OT B-O 
18 OT B-O 
. OT B-O 
5 OT B-O 
: OT B-O 
مقایسه OT B-O 
نتیجه OT B-O 
حاصل OT B-O 
شده OT B-O 
توسط OT B-O 
NSGA AN B-AN 
- OT B-O 
II OT B-O 
و OT B-O 
روش OT B-O 
DP AN B-AN 

3 OT B-O 
- OT B-O 
اجراي OT B-O 
پروسه‌هاي OT B-O 
كليدزني OT B-O 
به OT B-O 
صورت OT B-O 
اتوماتيك OT B-O 
براي OT B-O 
آرايش OT B-O 
مجدد OT B-O 
شبكه OT B-O 
MV AN B-AN 
. OT B-O 
4 OT B-O 
- OT B-O 
ارتباط OT B-O 
با OT B-O 
PC AN B-AN 
( OT B-O 
شبكه OT B-O 
PC AN I-AN 
) OT B-O 
جهت OT B-O 
تأمين OT B-O 
محيط OT B-O 
گرافيكي OT B-O 
GUI AN B-AN 
. OT B-O 
5 OT B-O 
- OT B-O 
ارتباط OT B-O 
با OT B-O 
مركز OT B-O 
ديسپاچينگ OT B-O 
اصلي OT B-O 
. OT B-O 

شکل OT B-O 
3 OT B-O 
. OT B-O 
3 OT B-O 
: OT B-O 
روابط OT B-O 
بین OT B-O 
فضاهای OT B-O 
کد OT B-O 
شده OT B-O 
، OT B-O 
تصمیم OT B-O 
و OT B-O 
هدف OT B-O 
25 OT B-O 
شکل OT B-O 
4 OT B-O 
. OT B-O 
3 OT B-O 
: OT B-O 
بلوک OT B-O 
دیاکرام OT B-O 
عملکرد OT B-O 
الگوریتم OT B-O 
NSGA AN B-AN 
- OT B-O 
II OT B-O 
34 OT B-O 
شکل OT B-O 
5 OT B-O 
. OT B-O 
3 OT B-O 
: OT B-O 
تعیین OT B-O 
میزان OT B-O 
ازدحام OT B-O 
جمعیت OT B-O 
36 OT B-O 

کارمند OT B-O 
N OT B-O 
: OT B-O 
1 OT B-O 

‬ OT B-O 
این OT B-O 
بخش OT B-O 
به OT B-O 
بررسی OT B-O 
باز OT B-O 
توزیع OT B-O 
مسیرها OT B-O 
از OT B-O 
‪ OT B-O 
OSDF AN B-AN 
‬ OT B-O 
به OT B-O 
سمت OT B-O 
‪ OT B-O 
EIGRP AN B-AN 
‬ OT B-O 
می OT B-O 
پردازد OT B-O 
‪ OT B-O 
. OT B-O 
‬ OT B-O 
نخست OT B-O 
دستور OT B-O 
باز OT B-O 
توزیع OT B-O 
‬ OT B-O 
‫ OT B-O 
‪ OT B-O 
EIGRP AN I-AN 
‬ OT B-O 
را OT B-O 
اعمال OT B-O 
میکنیم OT B-O 
‪ OT B-O 
.‬ OT B-O 
دستور OT B-O 
‪ OT B-O 
redistribute OT B-O 
ospf OT B-O 
1 AN B-AN 
‬ OT B-O 
حالت OT B-O 
پیکربندی OT B-O 
‪ OT B-O 
EIGRP AN I-AN 
‬ OT B-O 
قرار OT B-O 
می OT B-O 
دهد OT B-O 
‪ OT B-O 
،‬ OT B-O 
دستور OT B-O 
‪ OT B-O 
IOS AN B-AN 
، OT B-O 
‬‬ OT B-O 
‫ OT B-O 
را OT B-O 
برای OT B-O 
باز OT B-O 
توزیع OT B-O 
مسیرها OT B-O 
به OT B-O 
‪ OT B-O 
EIGRP AN I-AN 
‬ OT B-O 
ارسال OT B-O 
می OT B-O 
کند OT B-O 
‪ OT B-O 
،‬ OT B-O 
در OT B-O 
این OT B-O 
نمونه OT B-O 
اینکار OT B-O 
از OT B-O 
سمت OT B-O 
‪ OT B-O 
OSPF1 AN I-AN 
‬ OT B-O 
انجام OT B-O 
می OT B-O 
شود OT B-O 
‪ OT B-O 
.‬‬ OT B-O 

‫‪ OT B-O 
3 OT B-O 
- OT B-O 
2 OT B-O 
- OT B-O 
1‬ OT B-O 
تائید OT B-O 
بازتوزیع OT B-O 
‪ OT B-O 
22 OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
EIGRP‬‬ AN B-AN 

به OT B-O 
: OT B-O 
گروه OT B-O 
خبری OT B-O 
MINIX AN B-AN 
موضوع OT B-O 
: OT B-O 
بیشتر OT B-O 
چه OT B-O 
چیزی OT B-O 
را OT B-O 
میخواهید OT B-O 
در OT B-O 
MINIX AN I-AN 
ببینید OT B-O 
؟ OT B-O 
خلاصه OT B-O 
: OT B-O 
نظرخواهی OT B-O 
کوچک OT B-O 
در OT B-O 
مورد OT B-O 
سیستم OT B-O 
عامل OT B-O 
جدید OT B-O 
من OT B-O 

5 OT B-O 
‌ OT B-O 
. OT B-O 
8 OT B-O 
‌ OT B-O 
نتایج OT B-O 
شبیه‌سازی OT B-O 
و OT B-O 
مقایسه OT B-O 
76 OT B-O 
5 OT B-O 
‌ OT B-O 
. OT B-O 
8 OT B-O 
‌ OT B-O 
. OT B-O 
1 OT B-O 
‌ OT B-O 
نتایج OT B-O 
حاصل OT B-O 
از OT B-O 
اعمال OT B-O 
الگوریتم OT B-O 
NSGA AN B-AN 
- OT B-O 
II OT B-O 
77 OT B-O 
5 OT B-O 
‌ OT B-O 
. OT B-O 
8 OT B-O 
‌ OT B-O 
. OT B-O 
2 OT B-O 
‌ OT B-O 
نتایج OT B-O 
حاصل OT B-O 
از OT B-O 
اعمال OT B-O 
الگوریتم OT B-O 
MOPSO AN B-AN 
78 OT B-O 

‫ OT B-O 
‪ OT B-O 
RD2 AN B-AN 
‬ OT B-O 
نیز OT B-O 
از OT B-O 
طریق OT B-O 
مسیر OT B-O 
‪ OT B-O 
OSPF AN B-AN 
‬ OT B-O 
خارجی OT B-O 
در OT B-O 
سمت OT B-O 
راست OT B-O 
این OT B-O 
اطالعات OT B-O 
را OT B-O 
به OT B-O 
دسوت OT B-O 
موی OT B-O 
آورد OT B-O 
‪ OT B-O 
. OT B-O 
‬ OT B-O 
در OT B-O 
نتیجوه OT B-O 
‪ OT B-O 
RD2 AN I-AN 
،‬ OT B-O 
دو OT B-O 
‬ OT B-O 
‫کار OT B-O 
انجام OT B-O 
می OT B-O 
دهد OT B-O 
که OT B-O 
در OT B-O 
این OT B-O 
بحث OT B-O 
بسیار OT B-O 
حائز OT B-O 
اهمیت OT B-O 
هستند OT B-O 
‪ OT B-O 
.‬‬ OT B-O 

تصوير OT B-O 
1 OT B-O 
- OT B-O 
عمده OT B-O 
تركيب OT B-O 
با OT B-O 
شرايط LF B-LF 
مرزي LF I-LF 
جذب LF I-LF 
PML AN B-AN 

‫‪ OT B-O 
1 OT B-O 
- OT B-O 
2 OT B-O 
‬ OT B-O 
اتصال OT B-O 
و OT B-O 
انطباق OT B-O 
بسته OT B-O 
و OT B-O 
تنظیم OT B-O 
مسیر OT B-O 
‪ OT B-O 
81 OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
.‬‬ OT B-O 
‫‪ OT B-O 
1 OT B-O 
- OT B-O 
3 OT B-O 
‬ OT B-O 
چگونگی OT B-O 
تاثیر OT B-O 
کلید OT B-O 
واژه OT B-O 
پیش OT B-O 
فرض OT B-O 
بر OT B-O 
ترتیب OT B-O 
منطق OT B-O 
‪88 OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
P OT B-O 
BR‬‬ OT B-O 

‫یافته OT B-O 
است OT B-O 
‪ OT B-O 
.‬‬ OT B-O 
‫ OT B-O 
مثال OT B-O 
‪ OT B-O 
: OT B-O 
3 OT B-O 
- OT B-O 
1 AN B-AN 
‬ OT B-O 
پیکربندی OT B-O 
پروتکل OT B-O 
مسیریابی OT B-O 
‪ OT B-O 
، OT B-O 
RD1 AN I-AN 
‬ OT B-O 
قبل OT B-O 
از OT B-O 
باز OT B-O 
توزیع OT B-O 
در OT B-O 
جهت OT B-O 
‪ OT B-O 
OSPF AN B-AN 
‬‬ OT B-O 
‫‪RD1 OT B-O 
# OT B-O 
show OT B-O 
run OT B-O 
‬‬ OT B-O 

‫ OT B-O 
‪ OT B-O 
IOS AN B-AN 
‬ OT B-O 
با OT B-O 
فراهم OT B-O 
آوردن OT B-O 
یک OT B-O 
نقشه OT B-O 
مسیر OT B-O 
از OT B-O 
درخواست OT B-O 
بازتوزیع OT B-O 
‪ OT B-O 
،‬ OT B-O 
این OT B-O 
ویژگی OT B-O 
را OT B-O 
ایجاد OT B-O 
کند OT B-O 
‪ OT B-O 
. OT B-O 
‬ OT B-O 
به OT B-O 
ویژه OT B-O 
‪ OT B-O 
،‬ OT B-O 
نقشه OT B-O 
مسیر OT B-O 
می OT B-O 
تواند OT B-O 
‬ OT B-O 
‫موارد OT B-O 
ذیل OT B-O 
را OT B-O 
اجرا OT B-O 
کند OT B-O 
‪ OT B-O 
.‬‬ OT B-O 

8 OT B-O 
- OT B-O 
رسالة OT B-O 
‌كارشناسي OT B-O 
با OT B-O 
موضوع OT B-O 
« OT B-O 
جبران OT B-O 
توان OT B-O 
راكتيو OT B-O 
با OT B-O 
SVC AN B-AN 
» OT B-O 
، OT B-O 
مرتضي OT B-O 
رضايي OT B-O 
، OT B-O 
دانشگاه OT B-O 
صنعتي OT B-O 
شريف OT B-O 
. OT B-O 

امروزه OT B-O 
در OT B-O 
موارد OT B-O 
كنترل OT B-O 
ولتاژ OT B-O 
با OT B-O 
كيفيت OT B-O 
بالا OT B-O 
، OT B-O 
SVC AN B-AN 
به OT B-O 
دليل OT B-O 
دارا OT B-O 
بودن OT B-O 
مزيت‌هاي OT B-O 
از OT B-O 
قبيل OT B-O 
كاهش OT B-O 
هزينه OT B-O 
كل OT B-O 
، OT B-O 
قابليت OT B-O 
اطمينان OT B-O 
بالا OT B-O 
تعمير OT B-O 
و LF B-LF 
نگهداري OT B-O 
ساده‌تر OT B-O 
و LF I-LF 
مناسب OT B-O 
بودن OT B-O 
مشخصه‌هاي OT B-O 
كاري OT B-O 
، OT B-O 
جايگزين OT B-O 
جبران‌كننده‌هاي OT B-O 
سنكرون OT B-O 
گرديده OT B-O 
است OT B-O 
. OT B-O 
از OT B-O 
اين OT B-O 
رو OT B-O 
در OT B-O 
ادامه OT B-O 
بحث OT B-O 
به OT B-O 
بررسي OT B-O 
SVC AN I-AN 
به OT B-O 
عنوان OT B-O 
اصلي‌ترين OT B-O 
عنصر OT B-O 
جبران‌كننده LF I-LF 
توان LF I-LF 
راكتيو LF I-LF 
در OT B-O 
عصر OT B-O 
حاضر OT B-O 
پرداخته OT B-O 
و LF I-LF 
در OT B-O 
انتها OT B-O 
ساير OT B-O 
جبران‌كننده‌هاي OT B-O 
توان LF I-LF 
راكتيو LF I-LF 
را LF I-LF 
نيز OT B-O 
معرفي LF I-LF 
خواهيم OT B-O 
كرد OT B-O 
. OT B-O 
1 OT B-O 
- OT B-O 
معرفي LF I-LF 
جبران‌كننده LF I-LF 
ايستاي LF I-LF 
توان LF I-LF 
راكتيو LF I-LF 
SVC AN I-AN 

8 OT B-O 
- OT B-O 
5 OT B-O 
- OT B-O 
اتصال OT B-O 
از OT B-O 
طریق OT B-O 
اینترنت OT B-O 
داخلی OT B-O 
یک OT B-O 
نمونه OT B-O 
دیگر OT B-O 
از OT B-O 
اتوماسیون OT B-O 
پست OT B-O 
استفاده OT B-O 
از OT B-O 
رله OT B-O 
های OT B-O 
SEL AN B-AN 
می OT B-O 
باشد OT B-O 
که OT B-O 
در OT B-O 
شکل OT B-O 
زیر OT B-O 
ساختا OT B-O 
ان OT B-O 
به OT B-O 
نمایش OT B-O 
درامده OT B-O 
است OT B-O 
. OT B-O 

اما OT B-O 
اگر OT B-O 
نصب OT B-O 
نبود OT B-O 
ميتوانيد OT B-O 
اين OT B-O 
را OT B-O 
از OT B-O 
http OT B-O 
: OT B-O 
/ OT B-O 
/ OT B-O 
www OT B-O 
. OT B-O 
boutell OT B-O 
. OT B-O 
com OT B-O 
/ OT B-O 
gd OT B-O 
/ OT B-O 
اينجا OT B-O 
دانلود OT B-O 
و OT B-O 
نصب OT B-O 
کنيد OT B-O 
و OT B-O 
يا OT B-O 
به OT B-O 
مدير OT B-O 
سرور OT B-O 
خود OT B-O 
بگوييد OT B-O 
که OT B-O 
آن OT B-O 
را OT B-O 
نصب OT B-O 
کند OT B-O 
. OT B-O 
.. OT B-O 
در OT B-O 
جيدي OT B-O 
پشتيباني OT B-O 
از OT B-O 
PNG AN B-AN 
در OT B-O 
نسخه OT B-O 
1 OT B-O 
. OT B-O 
6 OT B-O 
به OT B-O 
بعد OT B-O 
به OT B-O 
وجود OT B-O 
آمد OT B-O 
و OT B-O 
پشتيباني OT B-O 
از OT B-O 
GIF AN B-AN 
در OT B-O 
نسخه OT B-O 
- OT B-O 
2 OT B-O 
. OT B-O 
0 OT B-O 
. OT B-O 
28 OT B-O 
به OT B-O 
وجود OT B-O 
آمد OT B-O 
. OT B-O 
يک OT B-O 
مثال OT B-O 
: OT B-O 

‫که OT B-O 
همه OT B-O 
بسته OT B-O 
های OT B-O 
عدم OT B-O 
تطابق OT B-O 
یافته OT B-O 
با OT B-O 
نقشه OT B-O 
مسیر OT B-O 
را OT B-O 
قابل OT B-O 
انطباق OT B-O 
می OT B-O 
کنند OT B-O 
‪ OT B-O 
PBR AN B-AN 
. OT B-O 
‬ OT B-O 
بسته OT B-O 
هایی OT B-O 
را OT B-O 
پردازش OT B-O 
می OT B-O 
کنند OT B-O 
که OT B-O 
با OT B-O 
‬ OT B-O 
‫استفاده OT B-O 
از OT B-O 
دستور OT B-O 
تنظیم OT B-O 
تعریف OT B-O 
شده OT B-O 
‪ OT B-O 
،‬یک OT B-O 
عبارت OT B-O 
تایید OT B-O 
را OT B-O 
قابل OT B-O 
انطباق OT B-O 
می OT B-O 
کنند OT B-O 
‪ OT B-O 
.‬‬ OT B-O 

‫ OT B-O 
‪ OT B-O 
ASBR AN B-AN 
‬ OT B-O 
فرمان OT B-O 
می OT B-O 
گیرد OT B-O 
و OT B-O 
هزینه OT B-O 
رسیدن OT B-O 
به OT B-O 
آن OT B-O 
‬ OT B-O 
‫ OT B-O 
‪ OT B-O 
LSA AN B-AN 
‬ OT B-O 
نوع OT B-O 
‪ OT B-O 
1 OT B-O 
‬ OT B-O 
تولید OT B-O 
می OT B-O 
کند OT B-O 
که OT B-O 
از OT B-O 
‬ OT B-O 
‫ OT B-O 
‪ OT B-O 
ABR AN B-AN 
‬ OT B-O 
یک OT B-O 
‬ OT B-O 
‫ OT B-O 
سپس OT B-O 
‬ OT B-O 
‫ OT B-O 
‪ OT B-O 
LSA AN I-AN 
‬ OT B-O 
نوع OT B-O 
‪ OT B-O 
1 OT B-O 
‬ OT B-O 
را OT B-O 
به OT B-O 
سمت OT B-O 
نواحی OT B-O 
مجاور OT B-O 
سوق OT B-O 
می OT B-O 
دهد OT B-O 
‪ OT B-O 
.‬‬ OT B-O 
‫ OT B-O 
‪ OT B-O 
، OT B-O 
‬‬ OT B-O 
‫ OT B-O 
‪ OT B-O 
ASBR AN I-AN 
‬‬ OT B-O 
‫ OT B-O 
‪ OT B-O 
ASBR AN I-AN 
LSA AN I-AN 
‬ OT B-O 
تولید OT B-O 
و OT B-O 
به OT B-O 
سمت OT B-O 
‬ OT B-O 
‫ OT B-O 
می OT B-O 
تواند OT B-O 
یک OT B-O 
خالصه OT B-O 
نوع OT B-O 
‪ OT B-O 
1 OT B-O 
‬ OT B-O 
از OT B-O 
‬ OT B-O 
‫ OT B-O 
برای OT B-O 
مثال OT B-O 
‪ OT B-O 
،‬ OT B-O 
بر OT B-O 
اساس OT B-O 
شکل OT B-O 
‪ OT B-O 
R3 OT B-O 
، OT B-O 
3 OT B-O 
- OT B-O 
9 OT B-O 
‬‬ OT B-O 

شكل OT B-O 
26 OT B-O 
- OT B-O 
موقعيت OT B-O 
جغرافيائي OT B-O 
پروژه OT B-O 
MMTU AN B-AN 
SVC AN B-AN 
داراي OT B-O 
ظرفيت OT B-O 
بالاي OT B-O 
MVAR450 OT B-O 
- OT B-O 
/ OT B-O 
MVAR400 OT B-O 
+ OT B-O 
مي‌باشد OT B-O 
. OT B-O 
نمودار OT B-O 
تك OT B-O 
خطي OT B-O 
SVS AN B-AN 
در OT B-O 
شكل OT B-O 
27 OT B-O 
مشخص OT B-O 
شده OT B-O 
است OT B-O 
. OT B-O 

L OT B-O 
- OT B-O 
4832 OT B-O 
X OT B-O 
8 OT B-O 
. OT B-O 
8 OT B-O 
- OT B-O 
9 OT B-O 
. OT B-O 
5 OT B-O 

‫ OT B-O 
فصل OT B-O 
دو OT B-O 
به OT B-O 
معرفی OT B-O 
آموزش OT B-O 
نصب OT B-O 
و OT B-O 
راه OT B-O 
اندازی OT B-O 
نرم LF B-LF 
افزار LF I-LF 
شبیه LF I-LF 
ساز LF I-LF 
‪ OT B-O 
GNS3 AN B-AN 
‬ OT B-O 
پرداخته OT B-O 
است OT B-O 
‪ OT B-O 
. OT B-O 
‬ OT B-O 
این OT B-O 
نرم LF I-LF 
افزار LF I-LF 
برای OT B-O 
پیاده‬ OT B-O 
‫سازی OT B-O 
و OT B-O 
پیکره OT B-O 
بندی OT B-O 
‪ OT B-O 
،‬ OT B-O 
بهترین OT B-O 
محیط OT B-O 
مجازی OT B-O 
و OT B-O 
شبیه LF I-LF 
ساز LF I-LF 
موجود OT B-O 
برای OT B-O 
دستگاه OT B-O 
های OT B-O 
شرکت OT B-O 
‪ OT B-O 
CISCO AN B-AN 
‬ OT B-O 
می OT B-O 
باشد OT B-O 
‪ OT B-O 
.‬‬ OT B-O 

‫فراهم OT B-O 
می OT B-O 
آورد OT B-O 
‪ OT B-O 
. OT B-O 
‬ OT B-O 
مهندسان OT B-O 
فعالیت OT B-O 
های OT B-O 
‪ OT B-O 
PBR AN B-AN 
‬ OT B-O 
را OT B-O 
برروی OT B-O 
چند OT B-O 
مسیریاب OT B-O 
پیکربندی OT B-O 
می OT B-O 
کند OT B-O 
و OT B-O 
بعد OT B-O 
مسیریاب OT B-O 
ها OT B-O 
بسته OT B-O 
ها‬ OT B-O 
‫ OT B-O 
را OT B-O 
ارسال OT B-O 
می OT B-O 
کنند OT B-O 
‪ OT B-O 
،‬ OT B-O 
پاسخ OT B-O 
ها OT B-O 
را OT B-O 
دریافت OT B-O 
می OT B-O 
کنند OT B-O 
و OT B-O 
اطالعاتی OT B-O 
درمورد OT B-O 
دریافت OT B-O 
پاسخ OT B-O 
‪ OT B-O 
،‬ OT B-O 
ویژگیهای OT B-O 
اختصاصی OT B-O 
نتایج OT B-O 
