-DOCSTART- -X- O
finansielle OT B-O 
transaktioner OT B-O 
, OT B-O 
der OT B-O 
vil OT B-O 
sætte OT B-O 
os OT B-O 
i LF I-LF 
stand OT B-O 
til OT B-O 
at OT B-O 
tilvejebringe OT B-O 
de OT B-O 
100 OT B-O 
mia AN I-AN 
. AN I-AN 
USD AN B-AN 
, OT B-O 
vi OT B-O 
har OT B-O 
fastlagt OT B-O 
for LF I-LF 
2020 OT B-O 
. AN I-AN 
Endelig OT B-O 
håber OT B-O 
jeg OT B-O 
, OT B-O 
at OT B-O 
aftalen OT B-O 
om OT B-O 
reduktion LF I-LF 
af LF I-LF 
emissioner LF I-LF 
fra LF I-LF 
skovrydning LF I-LF 
og LF I-LF 
skovforringelse LF I-LF 
( OT B-O 
REDD AN B-AN 
) OT B-O 
i LF I-LF 
det OT B-O 
mindste OT B-O 
vil OT B-O 
blive OT B-O 
indgået OT B-O 
i LF I-LF 
Cancún OT B-O 
, OT B-O 
fordi OT B-O 
det OT B-O 
virkelig OT B-O 
ville OT B-O 
være OT B-O 
et OT B-O 
stort OT B-O 
fremskridt OT B-O 
. AN I-AN 

Det OT B-O 
er LF B-LF 
uacceptabelt OT B-O 
, OT B-O 
at OT B-O 
en LF I-LF 
så OT B-O 
farlig OT B-O 
aktivitet OT B-O 
unddrager OT B-O 
sig OT B-O 
den OT B-O 
meget OT B-O 
vigtige OT B-O 
lovgivning OT B-O 
om OT B-O 
de LF I-LF 
økonomiske OT B-O 
aktørers OT B-O 
ansvar OT B-O 
. OT B-O 
Hr OT B-O 
. OT B-O 
formand OT B-O 
, OT B-O 
det OT B-O 
er LF I-LF 
uacceptabelt OT B-O 
, OT B-O 
at OT B-O 
et LF I-LF 
direktiv OT B-O 
om OT B-O 
miljøansvar OT B-O 
ikke OT B-O 
omfatter OT B-O 
forurening OT B-O 
fra OT B-O 
anvendelse OT B-O 
af OT B-O 
genetisk LF I-LF 
modificerede LF I-LF 
planter LF I-LF 
( OT B-O 
GMO AN B-AN 
) OT B-O 
. OT B-O 

International OT B-O 
handel OT B-O 
Næste OT B-O 
punkt OT B-O 
på OT B-O 
dagsordenen OT B-O 
er OT B-O 
betænkning OT B-O 
( OT B-O 
A5-0331/2001 OT B-O 
) OT B-O 
af OT B-O 
Désir OT B-O 
for OT B-O 
Udvalget OT B-O 
om OT B-O 
Industripolitik OT B-O 
, OT B-O 
Eksterne OT B-O 
Økonomiske OT B-O 
Forbindelser OT B-O 
, OT B-O 
Forskning OT B-O 
og OT B-O 
Energi OT B-O 
om OT B-O 
åbenhed OT B-O 
og OT B-O 
demokrati OT B-O 
inden OT B-O 
for OT B-O 
den OT B-O 
internationale OT B-O 
handel OT B-O 
( OT B-O 
2001/2093 OT B-O 
( OT B-O 
INI OT B-O 
) OT B-O 
) OT B-O 
. OT B-O 

Afstemningen OT B-O 
finder OT B-O 
sted OT B-O 
i LF B-LF 
morgen OT B-O 
kl AN B-AN 
. AN I-AN 
11.30 OT B-O 
. AN I-AN 
- LF I-LF 
Næste OT B-O 
punkt OT B-O 
på OT B-O 
dagsordenen OT B-O 
er OT B-O 
indstilling OT B-O 
ved OT B-O 
andenbehandling OT B-O 
( OT B-O 
A5-0314/2003 OT B-O 
) OT B-O 
fra OT B-O 
Udvalget OT B-O 
om LF I-LF 
Kultur OT B-O 
, OT B-O 
Ungdom OT B-O 
, OT B-O 
Uddannelse OT B-O 
, OT B-O 
Medier OT B-O 
og LF I-LF 
Sport OT B-O 
om LF I-LF 
Rådets OT B-O 
fælles OT B-O 
holdning OT B-O 
med OT B-O 
henblik OT B-O 
på OT B-O 
vedtagelse OT B-O 
af OT B-O 
Europa-Parlamentets OT B-O 
og LF I-LF 
Rådets OT B-O 
afgørelse OT B-O 
om LF I-LF 
vedtagelse OT B-O 
af OT B-O 
et OT B-O 
flerårigt OT B-O 
program OT B-O 
( OT B-O 
2004-2006 OT B-O 
) OT B-O 
for LF I-LF 
effektiv OT B-O 
integrering OT B-O 
af OT B-O 
informations- LF I-LF 
og LF I-LF 
kommunikationsteknologi LF I-LF 
( OT B-O 
IKT AN B-AN 
) OT B-O 
i LF I-LF 
uddannelses- OT B-O 
og LF I-LF 
erhvervsuddannelsessystemerne OT B-O 
i LF I-LF 
Europa OT B-O 
( OT B-O 
eLearning-programmet OT B-O 
) OT B-O 
( OT B-O 
8642/1/2003 OT B-O 
- LF I-LF 
C5-0293/2003 OT B-O 
- LF I-LF 
2002/0303 OT B-O 
( OT B-O 
COD AN B-AN 
) OT B-O 
) OT B-O 
( OT B-O 
Ordfører OT B-O 
: OT B-O 
Mauro OT B-O 
) OT B-O 
. AN I-AN 

EU AN B-AN 
's OT B-O 
fælles OT B-O 
rumpolitik OT B-O 
er OT B-O 
vigtig OT B-O 
. OT B-O 
Den OT B-O 
Europæiske LF B-LF 
Rumfartsorganisation LF I-LF 
( OT B-O 
ESA AN B-AN 
) OT B-O 
er OT B-O 
en OT B-O 
vigtig OT B-O 
del OT B-O 
af OT B-O 
den OT B-O 
europæiske OT B-O 
integration OT B-O 
. OT B-O 

Mellem OT B-O 
1. OT B-O 
april OT B-O 
2009 OT B-O 
og OT B-O 
29. OT B-O 
december OT B-O 
2009 OT B-O 
blev OT B-O 
129 OT B-O 
arbejdstagere OT B-O 
afskediget OT B-O 
fra OT B-O 
en LF B-LF 
maskin- OT B-O 
og OT B-O 
udstyrsfabrikant OT B-O 
i LF I-LF 
Limburg OT B-O 
i LF I-LF 
Nederlandene OT B-O 
. OT B-O 
Nu OT B-O 
er LF I-LF 
der OT B-O 
sendt OT B-O 
en LF I-LF 
ansøgning OT B-O 
til LF I-LF 
Den OT B-O 
Europæiske LF I-LF 
Fond LF I-LF 
for LF I-LF 
Tilpasning LF I-LF 
til LF I-LF 
Globaliseringen LF I-LF 
( OT B-O 
EGF AN B-AN 
) OT B-O 
om OT B-O 
et OT B-O 
bidrag OT B-O 
på OT B-O 
549 OT B-O 
946 OT B-O 
EUR AN B-AN 
for LF I-LF 
at OT B-O 
hjælpe OT B-O 
dem OT B-O 
, OT B-O 
der OT B-O 
er LF I-LF 
blevet OT B-O 
ramt OT B-O 
. OT B-O 

Der OT B-O 
skal OT B-O 
være OT B-O 
enighed OT B-O 
om LF B-LF 
nedlukningsprocedurer OT B-O 
og OT B-O 
tidshorisont OT B-O 
. OT B-O 
Det OT B-O 
Blandede OT B-O 
Parlamentariske OT B-O 
Udvalg OT B-O 
for OT B-O 
Det OT B-O 
Europæiske LF I-LF 
Økonomiske LF I-LF 
Samarbejdsområde LF I-LF 
( OT B-O 
EØS AN B-AN 
) OT B-O 
bemærkede OT B-O 
, OT B-O 
at OT B-O 
der OT B-O 
er OT B-O 
behov OT B-O 
for OT B-O 
at OT B-O 
overvåge OT B-O 
fremskridt OT B-O 
i LF I-LF 
forbindelse OT B-O 
med OT B-O 
Sapard- OT B-O 
, OT B-O 
Phare- OT B-O 
og OT B-O 
Ispa-programmerne OT B-O 
og OT B-O 
sikre OT B-O 
, OT B-O 
at OT B-O 
Litauen OT B-O 
er OT B-O 
fuldt OT B-O 
ud OT B-O 
parat OT B-O 
til OT B-O 
at OT B-O 
udnytte OT B-O 
struktur- OT B-O 
og OT B-O 
støttemulighederne OT B-O 
efter OT B-O 
tiltrædelse OT B-O 
. OT B-O 

Jeg OT B-O 
vil OT B-O 
gerne OT B-O 
takke OT B-O 
hele OT B-O 
Budgetudvalget OT B-O 
for LF B-LF 
dets OT B-O 
faste OT B-O 
og OT B-O 
konsekvente OT B-O 
støtte OT B-O 
og OT B-O 
ligeledes OT B-O 
udvalgets OT B-O 
sekretariat OT B-O 
og OT B-O 
alle OT B-O 
, OT B-O 
der OT B-O 
har OT B-O 
bistået OT B-O 
mig OT B-O 
. OT B-O 
Aktivitetsbaseret LF B-LF 
budgetlægning LF I-LF 
( OT B-O 
ABB AN B-AN 
) OT B-O 
og OT B-O 
aktivitetsbaseret LF I-LF 
forvaltning LF I-LF 
( OT B-O 
ABM AN B-AN 
) OT B-O 
blev OT B-O 
indført OT B-O 
under OT B-O 
Prodi-Kommissionen OT B-O 
med OT B-O 
kommissær OT B-O 
Kinnock OT B-O 
i LF I-LF 
spidsen OT B-O 
. OT B-O 

Spørgsmål OT B-O 
nr OT B-O 
. AN B-AN 
42 OT B-O 
af OT B-O 
( OT B-O 
H-0521/00 OT B-O 
) AN B-AN 
: OT B-O 
Om OT B-O 
: OT B-O 
Udbedringsarbejde OT B-O 
i LF B-LF 
bugten OT B-O 
ud OT B-O 
for OT B-O 
Dublin OT B-O 
Der OT B-O 
foregår OT B-O 
indvindingsarbejder OT B-O 
i LF I-LF 
bugten OT B-O 
ud OT B-O 
for OT B-O 
Dublin OT B-O 
i LF I-LF 
et LF I-LF 
område LF I-LF 
, OT B-O 
der OT B-O 
blev OT B-O 
udpeget OT B-O 
som OT B-O 
et LF I-LF 
særligt OT B-O 
beskyttet LF I-LF 
område LF I-LF 
( OT B-O 
SBO OT B-O 
) AN I-AN 
i LF I-LF 
juli OT B-O 
i LF I-LF 
henhold OT B-O 
til OT B-O 
direktivet OT B-O 
om LF I-LF 
vilde OT B-O 
fugle OT B-O 
. AN I-AN 

Det OT B-O 
er OT B-O 
derfor OT B-O 
, OT B-O 
jeg OT B-O 
igen OT B-O 
i OT B-O 
min OT B-O 
betænkning OT B-O 
har OT B-O 
anmodet OT B-O 
om OT B-O 
, OT B-O 
at OT B-O 
aktioner OT B-O 
under OT B-O 
Urban-programmet OT B-O 
ikke OT B-O 
bare OT B-O 
skal OT B-O 
give OT B-O 
en OT B-O 
enkelt OT B-O 
løsning OT B-O 
på OT B-O 
et OT B-O 
enkelt OT B-O 
problem OT B-O 
, OT B-O 
for OT B-O 
disse OT B-O 
områder OT B-O 
har OT B-O 
ikke OT B-O 
enkelte OT B-O 
`` OT B-O 
mono OT B-O 
'' OT B-O 
problemer OT B-O 
. OT B-O 
I OT B-O 
stedet OT B-O 
bør OT B-O 
man OT B-O 
opmuntre OT B-O 
byområderne OT B-O 
til OT B-O 
at OT B-O 
fremlægge OT B-O 
integrerede OT B-O 
handlingsplaner OT B-O 
for OT B-O 
håndtering OT B-O 
af OT B-O 
deres OT B-O 
særlige OT B-O 
problemer OT B-O 
og OT B-O 
benytte OT B-O 
EU-ressourcer OT B-O 
som OT B-O 
supplement OT B-O 
til OT B-O 
lokale OT B-O 
initiativer OT B-O 
. OT B-O 

Dette OT B-O 
har OT B-O 
ført OT B-O 
til OT B-O 
en OT B-O 
reduktion OT B-O 
i OT B-O 
antallet OT B-O 
af OT B-O 
ændringsforslag OT B-O 
- OT B-O 
fra OT B-O 
over OT B-O 
100 OT B-O 
i OT B-O 
udvalget OT B-O 
til OT B-O 
22 OT B-O 
i OT B-O 
plenarforsamlingen OT B-O 
- OT B-O 
og OT B-O 
det OT B-O 
har OT B-O 
derfor OT B-O 
også OT B-O 
åbnet OT B-O 
for OT B-O 
talrige OT B-O 
kompromismuligheder OT B-O 
. OT B-O 
I OT B-O 
spørgsmålet OT B-O 
om OT B-O 
asylsøgere OT B-O 
er OT B-O 
der OT B-O 
ligeledes OT B-O 
opnået OT B-O 
et OT B-O 
kompromis OT B-O 
. OT B-O 

Vi OT B-O 
ønsker OT B-O 
, OT B-O 
at OT B-O 
denne OT B-O 
mulighed OT B-O 
indebærer OT B-O 
afgørende OT B-O 
ændringer OT B-O 
for OT B-O 
vores OT B-O 
samfundsliv OT B-O 
, OT B-O 
at OT B-O 
demokrati OT B-O 
også OT B-O 
betyder OT B-O 
ligestilling OT B-O 
mellem OT B-O 
mænd OT B-O 
og OT B-O 
kvinder OT B-O 
, OT B-O 
og OT B-O 
at OT B-O 
kvinderne OT B-O 
ikke OT B-O 
udstødes OT B-O 
hverken OT B-O 
økonomisk OT B-O 
eller OT B-O 
socialt OT B-O 
, OT B-O 
således OT B-O 
som OT B-O 
det OT B-O 
sker OT B-O 
i OT B-O 
dag OT B-O 
. OT B-O 
Vi OT B-O 
ønsker OT B-O 
også OT B-O 
, OT B-O 
at OT B-O 
de OT B-O 
værdier OT B-O 
, OT B-O 
som OT B-O 
kvinderne OT B-O 
sætter OT B-O 
pris OT B-O 
på OT B-O 
, OT B-O 
f.eks OT B-O 
. OT B-O 
fred OT B-O 
, OT B-O 
broderskab OT B-O 
, OT B-O 
lighed OT B-O 
, OT B-O 
retfærdighed OT B-O 
, OT B-O 
sikkerhed OT B-O 
og OT B-O 
miljøbeskyttelse OT B-O 
, OT B-O 
kommer OT B-O 
til OT B-O 
at OT B-O 
være OT B-O 
styrende OT B-O 
for OT B-O 
EU OT B-O 
og OT B-O 
gerne OT B-O 
også OT B-O 
for OT B-O 
verden OT B-O 
. OT B-O 

Vi OT B-O 
skal OT B-O 
gøre OT B-O 
det OT B-O 
, OT B-O 
vi LF B-LF 
har OT B-O 
besluttet OT B-O 
os OT B-O 
for LF I-LF 
. OT B-O 
Helt OT B-O 
konkret OT B-O 
forventer OT B-O 
jeg OT B-O 
, OT B-O 
at OT B-O 
Zimbabwes OT B-O 
udenrigsminister OT B-O 
rent OT B-O 
faktisk OT B-O 
ikke OT B-O 
inviteres OT B-O 
til OT B-O 
EU-SADEC-udenrigsministermødet OT B-O 
i LF I-LF 
København OT B-O 
, OT B-O 
og LF I-LF 
vi LF I-LF 
skal OT B-O 
gøre OT B-O 
det OT B-O 
klart OT B-O 
for LF I-LF 
vores OT B-O 
partnere OT B-O 
i LF I-LF 
det OT B-O 
sydlige OT B-O 
Afrika OT B-O 
, OT B-O 
at OT B-O 
der OT B-O 
ikke OT B-O 
vil OT B-O 
blive OT B-O 
finansieret OT B-O 
nogen OT B-O 
afrikansk LF I-LF 
renæssance OT B-O 
og LF I-LF 
ikke OT B-O 
noget OT B-O 
nyt LF I-LF 
program LF I-LF 
for LF I-LF 
afrikansk LF I-LF 
udvikling LF I-LF 
( OT B-O 
NEPAD AN B-AN 
) OT B-O 
for LF I-LF 
Mugabe OT B-O 
og LF I-LF 
dem OT B-O 
, OT B-O 
der OT B-O 
støtter OT B-O 
ham OT B-O 
, OT B-O 
med OT B-O 
europæiske OT B-O 
midler OT B-O 
. OT B-O 

Det OT B-O 
kunne OT B-O 
være OT B-O 
Rådets OT B-O 
motto OT B-O 
for OT B-O 
dechargeproceduren OT B-O 
for OT B-O 
2006 OT B-O 
. OT B-O 
Selv OT B-O 
om OT B-O 
Europa-Parlamentets OT B-O 
betænkning OT B-O 
, OT B-O 
som OT B-O 
vi OT B-O 
har OT B-O 
stemt OT B-O 
om OT B-O 
i LF B-LF 
dag OT B-O 
, OT B-O 
ikke LF I-LF 
har OT B-O 
en LF I-LF 
strengere OT B-O 
, OT B-O 
kritisk OT B-O 
holdning OT B-O 
til OT B-O 
Rådets OT B-O 
standpunkt OT B-O 
, OT B-O 
indeholder OT B-O 
den LF I-LF 
dog OT B-O 
i LF I-LF 
det OT B-O 
mindste OT B-O 
en LF I-LF 
opfordring OT B-O 
til OT B-O 
Rådet OT B-O 
om OT B-O 
at OT B-O 
genoverveje OT B-O 
sin OT B-O 
beslutning OT B-O 
og LF I-LF 
om OT B-O 
at OT B-O 
udsende OT B-O 
mere OT B-O 
information OT B-O 
, OT B-O 
nemlig OT B-O 
vedrørende OT B-O 
de LF I-LF 
beløb OT B-O 
, OT B-O 
der OT B-O 
anvendes OT B-O 
i LF I-LF 
henhold OT B-O 
til OT B-O 
den LF I-LF 
fælles LF I-LF 
udenrigs- LF I-LF 
og LF I-LF 
sikkerhedspolitik LF I-LF 
( OT B-O 
FUSP AN B-AN 
) OT B-O 
. OT B-O 

Derfor OT B-O 
støtter OT B-O 
jeg OT B-O 
indholdet OT B-O 
og OT B-O 
forslagene OT B-O 
i OT B-O 
hr AN B-AN 
. AN I-AN 
Sosa OT B-O 
Wagners OT B-O 
betænkning OT B-O 
. AN I-AN 
Lad OT B-O 
mig OT B-O 
starte OT B-O 
med OT B-O 
at OT B-O 
gratulere OT B-O 
ordføreren OT B-O 
med OT B-O 
hans OT B-O 
betænkning OT B-O 
og OT B-O 
dens OT B-O 
fortrinlige OT B-O 
timing OT B-O 
op OT B-O 
til OT B-O 
det OT B-O 
næste OT B-O 
møde OT B-O 
i OT B-O 
Internet LF B-LF 
Governance LF I-LF 
Forum LF I-LF 
( OT B-O 
IGF AN B-AN 
) OT B-O 
, OT B-O 
som OT B-O 
for OT B-O 
første OT B-O 
gang OT B-O 
vil OT B-O 
finde OT B-O 
sted OT B-O 
i OT B-O 
EU AN B-AN 
. AN I-AN 

For OT B-O 
ikke OT B-O 
at OT B-O 
udvide OT B-O 
denne OT B-O 
negative OT B-O 
spiral OT B-O 
til OT B-O 
også OT B-O 
at OT B-O 
omfatte OT B-O 
de OT B-O 
nye OT B-O 
medlemsstater OT B-O 
, OT B-O 
bør OT B-O 
det OT B-O 
være OT B-O 
op OT B-O 
til OT B-O 
befolkningen OT B-O 
i LF B-LF 
det OT B-O 
enkelte OT B-O 
land OT B-O 
frit OT B-O 
at OT B-O 
afgøre OT B-O 
i LF I-LF 
form OT B-O 
af OT B-O 
afstemninger OT B-O 
, OT B-O 
og LF I-LF 
det OT B-O 
skal OT B-O 
ske LF I-LF 
efter OT B-O 
en OT B-O 
åben OT B-O 
, OT B-O 
ærlig OT B-O 
og LF I-LF 
objektiv OT B-O 
oplysningskampagne OT B-O 
. OT B-O 
Vi OT B-O 
er OT B-O 
positive OT B-O 
over OT B-O 
for OT B-O 
Europa-Parlamentets OT B-O 
beslutning OT B-O 
om LF I-LF 
en OT B-O 
informations- OT B-O 
og LF I-LF 
kommunikationsstrategi OT B-O 
om LF I-LF 
euroen OT B-O 
og LF I-LF 
Den OT B-O 
Økonomiske LF I-LF 
og LF I-LF 
Monetære LF I-LF 
Union LF I-LF 
( OT B-O 
ØMU AN B-AN 
) OT B-O 
. OT B-O 

Med OT B-O 
hensyn OT B-O 
til OT B-O 
de OT B-O 
biler OT B-O 
, OT B-O 
som OT B-O 
kører OT B-O 
nu OT B-O 
, OT B-O 
er OT B-O 
det OT B-O 
rimeligt OT B-O 
at OT B-O 
dele OT B-O 
udgifterne OT B-O 
, OT B-O 
f.eks OT B-O 
. OT B-O 
ved OT B-O 
at OT B-O 
oprette OT B-O 
en OT B-O 
fond OT B-O 
ligesom OT B-O 
i OT B-O 
Nederlandene OT B-O 
. OT B-O 
I OT B-O 
den OT B-O 
fælles OT B-O 
holdning OT B-O 
står OT B-O 
der OT B-O 
, OT B-O 
at OT B-O 
producenterne OT B-O 
ikke OT B-O 
blot OT B-O 
skal OT B-O 
bære OT B-O 
udgifterne OT B-O 
, OT B-O 
men OT B-O 
også OT B-O 
skal OT B-O 
tage OT B-O 
de OT B-O 
udrangerede OT B-O 
køretøjer OT B-O 
tilbage OT B-O 
. OT B-O 

Under OT B-O 
alle OT B-O 
omstændigheder OT B-O 
skal OT B-O 
Forligsudvalget OT B-O 
træffe OT B-O 
en OT B-O 
beslutning OT B-O 
, OT B-O 
og OT B-O 
vi OT B-O 
er LF B-LF 
enige OT B-O 
om OT B-O 
de OT B-O 
grundlæggende OT B-O 
spørgsmål OT B-O 
. OT B-O 
Vi OT B-O 
ønsker OT B-O 
også OT B-O 
at LF I-LF 
finansiere OT B-O 
den OT B-O 
internationale LF I-LF 
termonukleare LF I-LF 
forsøgsreaktor LF I-LF 
( OT B-O 
ITER AN B-AN 
) OT B-O 
. OT B-O 

Som OT B-O 
den OT B-O 
seneste OT B-O 
økonomiske OT B-O 
og LF B-LF 
finansielle OT B-O 
krise OT B-O 
med OT B-O 
al OT B-O 
tydelighed OT B-O 
har OT B-O 
vist OT B-O 
, OT B-O 
skal OT B-O 
vi OT B-O 
gennemføre OT B-O 
en OT B-O 
bedre OT B-O 
reguleret OT B-O 
og LF I-LF 
mere OT B-O 
gennemsigtig OT B-O 
strategi OT B-O 
for OT B-O 
derivatmarkederne OT B-O 
for OT B-O 
at OT B-O 
forhindre OT B-O 
overdreven OT B-O 
spekulation OT B-O 
. OT B-O 
Jeg OT B-O 
glæder OT B-O 
mig OT B-O 
navnlig OT B-O 
over OT B-O 
ordførerens OT B-O 
forslag OT B-O 
om OT B-O 
, OT B-O 
at OT B-O 
kontrollen OT B-O 
skal OT B-O 
centraliseres OT B-O 
hos OT B-O 
Den OT B-O 
Europæiske LF I-LF 
Værdipapir- LF I-LF 
og LF I-LF 
Markedstilsynsmyndighed LF I-LF 
( OT B-O 
ESMA AN B-AN 
) OT B-O 
, OT B-O 
og LF I-LF 
at OT B-O 
omkostningerne OT B-O 
ved OT B-O 
den OT B-O 
kommende OT B-O 
markedsinfrastruktur OT B-O 
skal OT B-O 
bæres OT B-O 
af OT B-O 
markedsdeltagerne OT B-O 
og LF I-LF 
ikke OT B-O 
af OT B-O 
skatteyderne OT B-O 
. OT B-O 

Jeg OT B-O 
vil OT B-O 
gerne OT B-O 
nævne OT B-O 
, OT B-O 
at OT B-O 
DHA AN B-AN 
er LF B-LF 
en OT B-O 
omega OT B-O 
3-fedtsyre OT B-O 
, OT B-O 
som OT B-O 
forekommer OT B-O 
i LF I-LF 
modermælk OT B-O 
og OT B-O 
har OT B-O 
en OT B-O 
positiv OT B-O 
virkning OT B-O 
på OT B-O 
børns OT B-O 
syn OT B-O 
. OT B-O 
Jeg OT B-O 
vil OT B-O 
gerne OT B-O 
påpege OT B-O 
, OT B-O 
at OT B-O 
Den OT B-O 
Europæiske LF I-LF 
Fødevaresikkerhedsautoritet LF I-LF 
( OT B-O 
EFSA AN B-AN 
) OT B-O 
gav OT B-O 
en OT B-O 
positiv OT B-O 
udtalelse OT B-O 
vedrørende OT B-O 
en OT B-O 
omfattende OT B-O 
anførelse OT B-O 
af OT B-O 
forekomsten OT B-O 
af OT B-O 
dette OT B-O 
stof OT B-O 
. OT B-O 

Hvordan OT B-O 
ser OT B-O 
situationen OT B-O 
ud OT B-O 
med OT B-O 
hensyn OT B-O 
til OT B-O 
det OT B-O 
europæiske OT B-O 
lokomotivførercertifikat OT B-O 
? OT B-O 
Indsatsen OT B-O 
med OT B-O 
hensyn OT B-O 
til OT B-O 
ERTMS AN B-AN 
( OT B-O 
European LF B-LF 
Rail LF I-LF 
Traffic LF I-LF 
Management LF I-LF 
System LF I-LF 
) OT B-O 
skal OT B-O 
også OT B-O 
skærpes OT B-O 
. OT B-O 

Jeg OT B-O 
stemte OT B-O 
for LF B-LF 
meddelelsen OT B-O 
af LF I-LF 
decharge OT B-O 
for LF I-LF 
2009 OT B-O 
til OT B-O 
Det OT B-O 
Europæiske OT B-O 
Erhvervsuddannelsesinstitut OT B-O 
, OT B-O 
da OT B-O 
regnskabet OT B-O 
var OT B-O 
korrekt OT B-O 
, OT B-O 
og OT B-O 
transaktionerne OT B-O 
i LF I-LF 
alt OT B-O 
væsentligt OT B-O 
var OT B-O 
lovlige OT B-O 
og OT B-O 
formelt OT B-O 
rigtige OT B-O 
. OT B-O 
Jeg OT B-O 
er OT B-O 
dog OT B-O 
bekymret OT B-O 
over OT B-O 
den OT B-O 
manglende OT B-O 
gennemsigtighed OT B-O 
i LF I-LF 
forbindelse OT B-O 
med OT B-O 
personaleudvælgelsesprocedurerne OT B-O 
og OT B-O 
over OT B-O 
indgriben OT B-O 
fra OT B-O 
Kontoret LF I-LF 
for LF I-LF 
Bekæmpelse LF I-LF 
af LF I-LF 
Svig LF I-LF 
( OT B-O 
OLAF AN B-AN 
) OT B-O 
. OT B-O 

Det OT B-O 
er LF B-LF 
væsentligt OT B-O 
, OT B-O 
at OT B-O 
medlemsstaterne OT B-O 
bruger OT B-O 
denne OT B-O 
fond LF B-LF 
til OT B-O 
at OT B-O 
investere OT B-O 
i LF I-LF 
uddannelses- OT B-O 
og LF I-LF 
efteruddannelsesaktiviteter OT B-O 
med OT B-O 
henblik OT B-O 
på OT B-O 
at OT B-O 
forbedre OT B-O 
befolkningens OT B-O 
kvalifikationer OT B-O 
og LF I-LF 
skabe OT B-O 
flere OT B-O 
og LF I-LF 
bedre OT B-O 
arbejdspladser OT B-O 
. OT B-O 
På OT B-O 
baggrund OT B-O 
af OT B-O 
den OT B-O 
aktuelle OT B-O 
beskæftigelsessituation OT B-O 
i LF I-LF 
Europa OT B-O 
, OT B-O 
hvor OT B-O 
arbejdsløshedskvoterne OT B-O 
når OT B-O 
rekordniveauer OT B-O 
i LF I-LF 
flere OT B-O 
medlemsstater OT B-O 
, OT B-O 
mener OT B-O 
jeg OT B-O 
, OT B-O 
at OT B-O 
det OT B-O 
er LF I-LF 
muligt OT B-O 
at OT B-O 
nå OT B-O 
Europa OT B-O 
2020-strategiens OT B-O 
mål OT B-O 
ved OT B-O 
at OT B-O 
anvende OT B-O 
Den OT B-O 
Europæiske LF I-LF 
Socialfond LF I-LF 
( OT B-O 
ESF AN B-AN 
) OT B-O 
til OT B-O 
at OT B-O 
støtte OT B-O 
små LF I-LF 
og LF I-LF 
mellemstore LF I-LF 
virksomheder LF I-LF 
( OT B-O 
SMV'er OT B-O 
) OT B-O 
og LF I-LF 
tilpasse OT B-O 
de LF I-LF 
almene OT B-O 
og LF I-LF 
faglige OT B-O 
uddannelsessystemer OT B-O 
til OT B-O 
virksomhedernes OT B-O 
behov OT B-O 
for OT B-O 
at OT B-O 
forbedre OT B-O 
befolkningens OT B-O 
beskæftigelsesegnethed OT B-O 
. OT B-O 

skriftlig OT B-O 
. AN B-AN 
- AN B-AN 
( OT B-O 
RO OT B-O 
) AN B-AN 
Der OT B-O 
afsættes OT B-O 
hvert OT B-O 
år OT B-O 
alene OT B-O 
i LF B-LF 
EU OT B-O 
anslået OT B-O 
9,3 OT B-O 
mio OT B-O 
. AN I-AN 
t LF I-LF 
elektrisk OT B-O 
og LF I-LF 
elektronisk LF I-LF 
udstyr LF I-LF 
( OT B-O 
EEE OT B-O 
) AN I-AN 
, OT B-O 
hvoraf OT B-O 
størstedelen OT B-O 
er OT B-O 
store OT B-O 
husholdningsapparater OT B-O 
og LF I-LF 
it- OT B-O 
og LF I-LF 
telekommunikationsudstyr OT B-O 
. AN I-AN 

Hvis OT B-O 
der OT B-O 
er OT B-O 
behov OT B-O 
for OT B-O 
yderligere OT B-O 
regulering OT B-O 
, OT B-O 
mener OT B-O 
vi OT B-O 
, OT B-O 
at OT B-O 
det OT B-O 
bedre OT B-O 
kan OT B-O 
opnås OT B-O 
ved OT B-O 
andre OT B-O 
midler OT B-O 
end OT B-O 
dem OT B-O 
, OT B-O 
der OT B-O 
foreslås OT B-O 
i OT B-O 
direktivet OT B-O 
. OT B-O 
I OT B-O 
særdeleshed OT B-O 
er OT B-O 
vi OT B-O 
uenige OT B-O 
i OT B-O 
forslaget OT B-O 
om OT B-O 
kapitalkrav OT B-O 
, OT B-O 
for OT B-O 
de OT B-O 
er OT B-O 
sat OT B-O 
så OT B-O 
højt OT B-O 
, OT B-O 
at OT B-O 
de OT B-O 
faktisk OT B-O 
kan OT B-O 
drive OT B-O 
nogle OT B-O 
virksomheder OT B-O 
helt OT B-O 
ud OT B-O 
af OT B-O 
erhvervet OT B-O 
. OT B-O 

Hr OT B-O 
. AN B-AN 
formand OT B-O 
, OT B-O 
mine OT B-O 
damer OT B-O 
og OT B-O 
herrer OT B-O 
! OT B-O 
Man OT B-O 
kan OT B-O 
virkelig OT B-O 
sige OT B-O 
, OT B-O 
at OT B-O 
virksomhedernes OT B-O 
sociale LF B-LF 
ansvar LF I-LF 
( OT B-O 
VSA OT B-O 
) AN B-AN 
er LF I-LF 
på OT B-O 
fremmarch OT B-O 
i LF I-LF 
Europa OT B-O 
, OT B-O 
og OT B-O 
Kommissionens OT B-O 
meddelelse OT B-O 
fra OT B-O 
sidste OT B-O 
år OT B-O 
udløste OT B-O 
en OT B-O 
