ID	text	acronyms	long-forms	acronyms-text	long-forms-text
3218	 Issues, Tasks and Program Structures to Roadmap Research in Question & Answering (Q&A) http://www-nlpir.nist.gov/projrcts/	[[83, 86]]	[[61, 81]]	['Q&A']	['Question & Answering']
3219	 The specific case focused on in this paper is that of AL with SVMs (AL-SVM) for imbalanced ?	[[69, 75]]	[[55, 67]]	['AL-SVM']	['AL with SVMs']
3220	without any adaptation.  Laplacian SVM (L-SVM) This is a semisupervised learning method based on label	[[40, 45]]	[[25, 38]]	['L-SVM']	['Laplacian SVM']
3221	The dependency inductions were evaluated on 3 metrics: directed accuracy, undirected accuracy and Neutral Edge Detection (NED) (Schwartz et al.,	[[122, 125]]	[[98, 120]]	['NED']	['Neutral Edge Detection']
3222	and the parameters ? can be estimated using maximum likelihood estimation(MLE) on a training corpus(Och and Ney, 2003).	[[74, 77]]	[[44, 73]]	['MLE']	['maximum likelihood estimation']
3223	Xi, where Par(Xi) denotes the parents of Xi.  Conditional probability distributions (CPDs) can be defined in various ways, from look-up tables	[[85, 89], [10, 13]]	[[46, 83], [30, 37]]	['CPDs', 'Par']	['Conditional probability distributions', 'parents']
3224	(FW), SeekBw (BW), ScrollFw (FS), ScrollBw (BS), Ratechange Increase (RCI), Ratechange Decrease (RCD). 	[[97, 100], [1, 3], [14, 16], [29, 31], [44, 46], [70, 73]]	[[76, 95], [6, 12], [19, 27], [34, 42], [49, 68]]	['RCD', 'FW', 'BW', 'FS', 'BS', 'RCI']	['Ratechange Decrease', 'SeekBw', 'ScrollFw', 'ScrollBw', 'Ratechange Increase']
3225	3 Attribute Modeling based on LDA 3.1 Controled LDA This section introduces Controled LDA (C-LDA), a weakly supervised variant of LDA.	[[91, 96], [30, 33], [48, 51], [130, 133]]	[[76, 89]]	['C-LDA', 'LDA', 'LDA', 'LDA']	['Controled LDA']
3226	the percentage of words that were placed in a segment perfectly identical to that in the reference. The dialogue act based metric (DER) was proposed in Zimmermann et al (2005). In this metric a word is	[[131, 134]]	[[104, 129]]	['DER']	['dialogue act based metric']
3227	connective label?. The results are reported for Same Sentence (SS) and Previous Sentence (PS) models, and the joined results for each of the argu-	[[63, 65], [90, 92]]	[[48, 61], [71, 88]]	['SS', 'PS']	['Same Sentence', 'Previous Sentence']
3228	The TRIPS system here uses a wide range of statistically driven preprocessing, including part of speech tagging, constituent bracketing, inter-pretation of unknown words using WordNet, and named-entity recognition (Allen et al 2008). All these are generic off-the-shelf resources that ex-tend and help guide the deep parsing process.  The TRIPS LF (logical form) ontology1 is de-signed to be linguistically motivated and domain independent. The semantic types and selectional restrictions are driven by linguistic considera-tions rather than requirements from reasoning components in the system (Dzikovska et al 2003).	[[345, 347], [339, 344], [4, 9]]	[[349, 361]]	['LF', 'TRIPS', 'TRIPS']	['logical form']
3229	Chunking Tree (CT) 86.17 86.21 Linear Features (Kl) 90.79 90.46 Kl w/o using LM feature (Kl-LM) 84.24 84.06 Composite Kernel (Kc: MST+Kl) 92.98 92.67	[[89, 94], [15, 17], [48, 50], [130, 133], [134, 136]]	[[64, 79], [0, 13]]	['Kl-LM', 'CT', 'Kl', 'MST', 'Kl']	['Kl w/o using LM', 'Chunking Tree']
3230	the 8th International Conference on Language Resources and Evaluation (LREC 2012), Istanbul, Turkey, may.  European Language Resources Association (ELRA). 	[[148, 152], [71, 75]]	[[107, 146], [36, 53]]	['ELRA', 'LREC']	['European Language Resources Association', 'Language Resource']
3231	New York, N.Y. 10027  Introduction  COMET (COordinated Multimedia Explanation  Testbed) is an experimental system that generates inter- 	[[36, 41], [10, 14]]	[[43, 86], [0, 8]]	['COMET', 'N.Y.']	['COordinated Multimedia Explanation  Testbed', 'New York']
3232	and Darooneh, 2011).  Recurrent neural networks(RNNs) (Elman, 1990) has been applied to many sequential prediction	[[48, 52]]	[[22, 46]]	['RNNs']	['Recurrent neural network']
3233	2.2 Natural Language Processing  2.2.1 Woods' Augmented Transition Networks  Thc Augmented Transition Network (ATN) of Woods [Woods 501 is a  powerful formalisnl for representing grammars.	[[111, 114]]	[[81, 109]]	['ATN']	['Augmented Transition Network']
3234	"Phrase Extrac""on GIZA++ Figure 3: Building a twin phrase table (PT). First, sep-"	[[64, 66], [17, 23]]	[[50, 62]]	['PT', 'GIZA++']	['phrase table']
3235	  1 Introduction  Many Natural Language Processing (NLP)  applications need to recognize when the meaning 	[[52, 55]]	[[23, 50]]	['NLP']	['Natural Language Processing']
3236	ability integral transform to generate empirical cumulative density functions (ECDF): now instead of the probability density function (PDF) space, we are working in the ECDF space where the value of each	[[135, 138], [79, 83], [169, 173]]	[[105, 133], [39, 77]]	['PDF', 'ECDF', 'ECDF']	['probability density function', 'empirical cumulative density functions']
3237	  Abbreviation: ACK=Acknowledgment; COMP=Completion;  SNU=Signal Non Understanding; Sources abbreviated as: F  = Friendship; V = Visibility; Rte = Route 	[[54, 57], [16, 19], [36, 40], [141, 144]]	[[58, 82], [20, 33], [41, 51], [113, 123], [129, 139], [147, 152]]	['SNU', 'ACK', 'COMP', 'Rte']	['Signal Non Understanding', 'Acknowledgmen', 'Completion', 'Friendship', 'Visibility', 'Route']
3238	terial with relevant events will be done along the 1MUMIS is an on-going EU-funded project within the Information Society Program (IST) of the European Union, section Human Language Technology (HLT).	[[131, 134]]	[[102, 121]]	['IST']	['Information Society']
3239	Initiative (ECI) plans to distribute similar material in a variety of languages. Even  greater esources are expected from the Linguistic Data Consortium (LDC). And the 	[[154, 157], [12, 15]]	[[126, 152]]	['LDC', 'ECI']	['Linguistic Data Consortium']
3240	These features have been obtained using the knowledge contained into the Multilingual Central Repository (MCR) of the MEANING project3 (Atserias et al, 2004).	[[106, 109]]	[[73, 104]]	['MCR']	['Multilingual Central Repository']
3241	phrases (NPs) (representing 49.6% of the total number of phrases), verb phrases (VPs), prepositional phrases (PPs), adjectival phrases (ADJPs), and quantity phrases (QPs), representing 99.1% of	[[136, 141]]	[[116, 134]]	['ADJPs']	['adjectival phrases']
3242	cation), TMP (time), DIS (discourse connectives), PRP (purpose) or DIR (direction). Negations (NEG) and modals (MOD) are also marked.	[[95, 98], [9, 12], [21, 24], [50, 53], [67, 70], [112, 115]]	[[84, 93], [26, 35], [55, 62], [72, 81], [104, 110]]	['NEG', 'TMP', 'DIS', 'PRP', 'DIR', 'MOD']	['Negations', 'discourse', 'purpose', 'direction', 'modals']
3243	CIMA is an online information center maintained by the Spanish Agency for Medicines and Health Products (AEMPS). CIMA provides	[[105, 110], [0, 4], [113, 117]]	[[84, 103]]	['AEMPS', 'CIMA', 'CIMA']	['and Health Products']
3244	ture subset selection [2][4][8]. Yang and Pederson  found information gain (IG) and chi-square test (CHI)  most effective in aggressive term removal without los-	[[76, 78], [101, 104]]	[[58, 74], [84, 99]]	['IG', 'CHI']	['information gain', 'chi-square test']
3245	information nuggets?, called Summary Content Units (SCUs), which are short, atomic statements of facts con-	[[52, 56]]	[[29, 50]]	['SCUs']	['Summary Content Units']
3246	XC (compound),   NN (noun),   NNP (proper 	[[17, 19], [0, 2], [30, 33]]	[[21, 25], [4, 12]]	['NN', 'XC', 'NNP']	['noun', 'compound']
3247	"them as ""LIG-equivalent formalisms"". LIG is a vari-  ant of index grammar (IG) (Aho, 1968). Like CFG, IG "	[[75, 77], [37, 40], [9, 12], [97, 100], [102, 104]]	[[60, 73]]	['IG', 'LIG', 'LIG', 'CFG', 'IG']	['index grammar']
3248	semble learning. Ren et al (2011) explored the use of label propagation (LP) (Zhu and Ghahramani, 2002) in building a semi-supervised senti-	[[73, 75]]	[[54, 71]]	['LP']	['label propagation']
3249	Roget (RG) ablaze aglow alight argent auroral beaming blazing brilliant WordNet (WN) burnished sunny shiny lustrous undimmed sunshiny brilliant TransGraph (TG) nimble ringing fine aglow keen glad light picturesque Lin (LN) red yellow orange pink blue brilliant green white dark	[[156, 158], [219, 221], [81, 83], [7, 9]]	[[144, 154], [214, 217], [72, 79], [0, 5]]	['TG', 'LN', 'WN', 'RG']	['TransGraph', 'Lin', 'WordNet', 'Roget']
3250	to five possible values (rules have been presented with the sentence pairs from which they have been acquired): entailment=yes (YES), i.e. correctness of the rule; entailment=more-phenomena (+PHEN), i.e.	[[128, 131], [192, 196]]	[[123, 126], [180, 189]]	['YES', 'PHEN']	['yes', 'phenomena']
3251	form is  employed to denote funct ion  i t se l f .   b) Conceptual  Phrase St ructure  (CPS) is  a data  s t ruc ture  in which syntact i c  and semant ic  in fo rma-  	[[89, 92]]	[[57, 86]]	['CPS']	['Conceptual  Phrase St ructure']
3252	2 D IA        1 In order to test this hypothesis,            1   a double-stranded oligonucleotide probe that corresponds to bp +10 to +60 of the CCR3 gene was prepared, 3 0 NN            referred to as E1-FL (exon 1- full length, Figure 2A). 3 D A    1 1   This is the exact sequence 3 D N          that was deleted in the CCR3(-exon1).pGL3 plasmid 3 D N          that demonstrated decreased activity 3 D N      1   compared to the full length 1.6 kb construct [27].	[[203, 208], [146, 150], [174, 176], [324, 328]]	[[210, 229]]	['E1-FL', 'CCR3', 'NN', 'CCR3']	['exon 1- full length']
3253	VB (Verb) is a major source of confusion in automatic tagging.  It is collapsed with VB (Verb). 	[[85, 87], [0, 2]]	[[89, 93], [4, 8]]	['VB', 'VB']	['Verb', 'Verb']
3254	AB to letter l ji ? A where A is a regular letter alphabet and AB=A?{B} includes B as an abstract morpheme start symbol	[[63, 65]]	[[66, 70]]	['AB']	['A?{B']
3255	This paper describes a set of experiments on two sub-tasks of Quality Estimation of Machine Translation (MT) output.	[[105, 107]]	[[84, 103]]	['MT']	['Machine Translation']
3256	 1  0  20  40  60  80  100  120  140 information density (ID)Fisher information (FIR)query-by-committee (SVE)random FlySlip	[[58, 60], [81, 84], [105, 108], [116, 123]]	[[37, 56], [61, 67]]	['ID', 'FIR', 'SVE', 'FlySlip']	['information density', 'Fisher']
3257	schematic representations of situations involving  various participants, props, and other conceptual  roles, each of which is a frame element (FE). 	[[143, 145]]	[[128, 141]]	['FE']	['frame element']
3258	should not be allowed?.  Gay Marriage (GM) 5	[[39, 41]]	[[25, 37]]	['GM']	['Gay Marriage']
3259	and BLANC (Recasens and Hovy, 2011). We use the average scores (AVG) of these four metrics as the main comparison metric.10	[[64, 67], [4, 9]]	[[48, 55]]	['AVG', 'BLANC']	['average']
3260	(i) string kernels applied to sentences, or PTK applied to structural representations with and without embedded relational information (REL). This	[[136, 139], [44, 47]]	[[112, 122]]	['REL', 'PTK']	['relational']
3261	The scores are lowercased BLEU calculated on the held-out devtest set. NE = named entities. 	[[71, 73], [26, 30]]	[[76, 90]]	['NE', 'BLEU']	['named entities']
3262	 Because LCS is a simple procedure, a second baseline based on Greedy String Tiling (GST) (Wise, 1996) was added after the evaluation pe-	[[85, 88], [9, 12]]	[[63, 83]]	['GST', 'LCS']	['Greedy String Tiling']
3263	 2.2 Character-level text embeddings Simple Recurrent Networks (SRNs) were introduced by Elman (1990) as models of temporal, or	[[64, 68]]	[[37, 62]]	['SRNs']	['Simple Recurrent Networks']
3264	explanations of these metrics are described below.  Symptom name recognition rate (RRdet),  recognition error rate (RERdet) and recognition 	[[83, 88], [116, 122]]	[[65, 81], [92, 114]]	['RRdet', 'RERdet']	['recognition rate', 'recognition error rate']
3265	strategies for reducing ambiguity.  4.2.1 Longest ending filtering (LEF) The first approach to ambiguity reduction is based	[[68, 71]]	[[42, 66]]	['LEF']	['Longest ending filtering']
3266	TV programs they watch.  Collaborative filtering (CF) (Resnick et al, 1994; Breese et al, 1998) and content-based (or	[[50, 52], [0, 2]]	[[25, 48]]	['CF', 'TV']	['Collaborative filtering']
3267	(perhaps maller than traditional linguistic units) out of  component words: 1. noun group (NG), which consists  of a noun and its immediately preceding words (e.g., 	[[91, 93]]	[[79, 89]]	['NG']	['noun group']
3268	 The non-standard words in text are referred to as Out of Vocabulary (OOV) words. The nor-	[[70, 73]]	[[51, 68]]	['OOV']	['Out of Vocabulary']
3269	matic speech recognizers in Speech Normalized Orthographic Representation (SNOR) format, or from optical character recognition (OCR) output. For the	[[128, 131], [75, 79]]	[[97, 126], [28, 73]]	['OCR', 'SNOR']	['optical character recognition', 'Speech Normalized Orthographic Representation']
3270	web. We require parallel data to build a statistical machine translation (SMT) system that translates from German into Sim-	[[74, 77]]	[[41, 72]]	['SMT']	['statistical machine translation']
3271	creation (CR)  emotion (EM)  motion (MO)  perception (PC) 	[[37, 39], [10, 12], [24, 26], [54, 56]]	[[29, 35], [0, 8], [15, 22], [42, 52]]	['MO', 'CR', 'EM', 'PC']	['motion', 'creation', 'emotion', 'perception']
3272	structure come in two different types: ? Grammatical Functions (GFs) indicate the relationship between the predicate and depen-	[[64, 67]]	[[41, 62]]	['GFs']	['Grammatical Functions']
3273	Taalkommissie van die Suid-Afrikaanse Akademie vir Wetenskap en Kuns. Centre for Text Technology (CTexT), North-West University, Potchefstroom, South Africa. 	[[98, 103]]	[[70, 96]]	['CTexT']	['Centre for Text Technology']
3274	run in parallel. This kind of parallelism is a good fit for the Same Instruction Multiple Thread (SIMT) hardware paradigm implemented by modern GPUs.	[[98, 102], [144, 148]]	[[64, 96]]	['SIMT', 'GPUs']	['Same Instruction Multiple Thread']
3275	 Shirai, K., T. Tokunaga, and H. Tanaka: Automatic Extraction of Japanese Grammar f om  a Bracketed Corpus, in Natural Language Processing Pacific Rim Symposium(NLPRS'gs),  pp.	[[161, 169], [173, 175]]	[[111, 160]]	"[""NLPRS'gs"", 'pp']"	['Natural Language Processing Pacific Rim Symposium']
3276	 1 Introduction Multiword Expressions (MWEs) are commonly defined as ?	[[39, 43]]	[[16, 37]]	['MWEs']	['Multiword Expressions']
3277	8 Fully Supervised Model 53.7 70.8 61.1 53.0 70.3 60.4 52.0 69.6 59.6 53.1 70.5 60.6 Table 4: Results obtained using the MUC scoring program for the Broadcast News and Newswire data sets Broadcast News (BNEWS) Newswire (NWIRE) True Mentions System Mentions True Mentions System Mentions	[[203, 208], [220, 225], [121, 124]]	[[187, 201], [210, 218]]	['BNEWS', 'NWIRE', 'MUC']	['Broadcast News', 'Newswire']
3278	dominated by different Root Nodes. In this table, for each  possible Root Node category (RN), its corresponding Head  Node (HN), Dependent Nods/8 (DN) and Control Features (CF), 	[[89, 91], [124, 126], [147, 149], [173, 175]]	[[69, 78], [112, 122], [129, 145], [155, 171]]	['RN', 'HN', 'DN', 'CF']	['Root Node', 'Head  Node', 'Dependent Nods/8', 'Control Features']
3279	They used a statistical finite-state transducer (SFST) as a generative model and a support vector machine (SVM) and conditional random fields (CRF) as discrim-	[[107, 110], [49, 53], [143, 146]]	[[83, 105], [12, 47], [116, 141]]	['SVM', 'SFST', 'CRF']	['support vector machine', 'statistical finite-state transducer', 'conditional random fields']
3280	 Acknowledgements  This work was supported by the Social Sciences and Humanities Research Council (SSHRC) of Canada. We 	[[99, 104]]	[[50, 97]]	['SSHRC']	['Social Sciences and Humanities Research Council']
3281	1992. 100 million words of  English: the British National Corpus (BNC). 	[[66, 69]]	[[41, 64]]	['BNC']	['British National Corpus']
3282	1969)).  4 Ia the following \] will use the term Unification Grammar (UG) aa hyperonym for  GPSG, LFG, FUG, IIPSG etc.,	[[70, 72], [92, 96], [98, 101], [103, 106], [108, 113]]	[[49, 68]]	['UG', 'GPSG', 'LFG', 'FUG', 'IIPSG']	['Unification Grammar']
3283	lated by the original Penn Treebank grammar to total PCFG surprisal calculated by the Nguyen et al (2012) Generalized Categorial Grammar (GCG). 	[[138, 141], [53, 57]]	[[106, 136]]	['GCG', 'PCFG']	['Generalized Categorial Grammar']
3284	1. Introduction Semantic role labeling (SRL) is the task of identifying arguments for a predicate and assigning semantically meaningful labels to them.	[[40, 43]]	[[16, 38]]	['SRL']	['Semantic role labeling']
3285	special case describing whether/t /  is glottalized. A context other than preceding phoneme and following  phoneme is incorporated; the first split (nodes 0 and 10) in this tree is on syllable boundary (SYLL-BDRY),  indicating that when / t /  is glottalized it is generally in syllable-final position.	[[203, 212]]	[[184, 201]]	['SYLL-BDRY']	['syllable boundary']
3286	 8SB = subject, OA = accusative object, OA2 = second accusative object, DA = dative, OG = genitive object, OP = prepositional object, PD = predicate, OC = clausal ob-	[[72, 74], [1, 4], [16, 18], [40, 43], [85, 87], [107, 109], [134, 136], [150, 152]]	[[77, 83], [7, 14], [21, 38], [46, 70], [90, 105], [112, 132], [139, 148], [155, 165]]	['DA', '8SB', 'OA', 'OA2', 'OG', 'OP', 'PD', 'OC']	['dative', 'subject', 'accusative object', 'second accusative object', 'genitive object', 'prepositional object', 'predicate', 'clausal ob']
3287	notator. For brevity, we only considered PubMed as the source DB, and named entity recognition (NER)type annotations, which may be simply represented	[[96, 99]]	[[70, 94]]	['NER']	['named entity recognition']
3288	2 Textual Entailment for MT Evaluation 2.1 Textual Entailment vs. MT Evaluation Textual entailment (TE) was introduced by Dagan et al. (	[[100, 102], [25, 27], [66, 68]]	[[80, 98]]	['TE', 'MT', 'MT']	['Textual entailment']
3289	? This material is based on research supported in part by the U.S. National Science Foundation (NSF) under Grant No.	[[96, 99], [62, 66]]	[[67, 94]]	['NSF', 'U.S.']	['National Science Foundation']
3290	4.1 Preprocessing  HTML Page Parsing  The Document Object Model (DOM) is an application programming interface used for parsing 	[[65, 68], [19, 23]]	[[42, 63]]	['DOM', 'HTML']	['Document Object Model']
3291	ments were annotated with word-level labels by professional translators using the core categories in MQM (Multidimensional Quality Metrics) 13	[[101, 104]]	[[106, 138]]	['MQM']	['Multidimensional Quality Metrics']
3292	distinct verbs, not occurrences. The seventh column shows the number of verbs that  were misclassified (MC)--the sum of false positives and false negatives. The eighth 	[[104, 106]]	[[89, 102]]	['MC']	['misclassified']
3293	ARG1, ARG2, MOD-BENEFICIARY, and MOD-TIME. To identify which slot has the most similarity  among its elements, we calculate the number of distinct elements (NDE) in each slot across the  propositions.	[[157, 160], [0, 4], [6, 10], [12, 27], [33, 41]]	[[128, 155]]	['NDE', 'ARG1', 'ARG2', 'MOD-BENEFICIARY', 'MOD-TIME']	['number of distinct elements']
3294	5, we discuss our approach to increase the coverage of the model by using synset ID?s from the English WordNet (EWN). Section 6 describes our	[[112, 115], [81, 85]]	[[95, 110]]	['EWN', 'ID?s']	['English WordNet']
3295	This paper discusses the automatic labeling of semantic relations in nominalized noun phrases (NPs) using a support vector machines learning algorithm.	[[95, 98]]	[[81, 93]]	['NPs']	['noun phrases']
3296	"H A V E  CSEXCH F O R  MOVEF IN 11  C H A N G E ,  CALL EL3MOP P O R  E R A S E  0 I 2   ANTEST CALLED FOR 14'IGLOT "" (AACC) S D =  15. RES= '3."	[[103, 106], [119, 123], [125, 128], [9, 15], [16, 21], [23, 28], [136, 139]]	[[89, 102], [107, 115]]	['FOR', 'AACC', 'S D', 'CSEXCH', 'F O R', 'MOVEF', 'RES']	"['ANTEST CALLED', ""14'IGLOT""]"
3297	presented at the 16th International Conference on Computational Linguistics, Copenhagen. Gupta, D., Saul, M., & Gilbertson, J. (2004). Evaluation of a deidentification (DE-ID) software engine to share pathology reports and clinical documents for research. Am J Clin Pathol, 121(2), 176-186.	[[169, 174]]	[[151, 167]]	['DE-ID']	['deidentification']
3298	come. 2008. Deciding strictly local (SL) languages.	[[37, 39]]	[[21, 35]]	['SL']	['strictly local']
3299	 More recently, i2b2 organizers also reported a  Maximum Entropy (ME) based approach for the  2009 challenge (Halgrim, Xia, Solti, Cadag, & 	[[66, 68], [16, 20]]	[[49, 64]]	['ME', 'i2b2']	['Maximum Entropy']
3300	Abstract In this work we present results from using Amazon?s Mechanical Turk (MTurk) to annotate translation lexicons between English	[[78, 83]]	[[61, 76]]	['MTurk']	['Mechanical Turk']
3301	inference procedures?Markov Chain Monte Carlo (MCMC) (Johnson et al 2012), Expectation Maximization (EM), and Variational Bayes (VB)10?as well as the discourse-level model described above.	[[129, 131], [47, 51], [101, 103]]	[[110, 127], [21, 45], [75, 99]]	['VB', 'MCMC', 'EM']	['Variational Bayes', 'Markov Chain Monte Carlo', 'Expectation Maximization']
3302	of binary relations that vary in length and since a  question representation (SRq) can be answered by a  sentence candidate (SRc) that includes more information  than the question specified, the Arity constraint i~ revised 	[[125, 128], [78, 81]]	[[105, 123], [53, 76]]	['SRc', 'SRq']	['sentence candidate', 'question representation']
3303	the percentage of questions with a correct answer at rank 1, Mean Reciprocal Rank (MRR), and Mean Average Precision (MAP). The reported	[[117, 120], [83, 86]]	[[93, 115], [61, 81]]	['MAP', 'MRR']	['Mean Average Precision', 'Mean Reciprocal Rank']
3304	The major categories of components included in these capabilities include: Sentence Splitter, Phrase Chunker, Tokenizer, Part-of-Speech (POS) Tagger, Shallow Parser, Name Entity Recognizer (NER), Coreference Solution, etc.	[[190, 193], [137, 140]]	[[166, 188], [121, 135]]	['NER', 'POS']	['Name Entity Recognizer', 'Part-of-Speech']
3305	PCFG score (SP ) 49.5 50.0 TSG score (ST ) 49.5 49.7 Charniak score (SC) 50.0 50.0 l + S3 61.0 64.3	[[69, 71], [0, 4], [12, 14], [27, 30], [38, 40]]	[[62, 67]]	['SC', 'PCFG', 'SP', 'TSG', 'ST']	['score']
3306	In order to solve idiomatic expressions as well as  collocations and frozen compound nouns, we  have developed the compound unit(CU)  recognizer (Jung et.	[[129, 131]]	[[115, 127]]	['CU']	['compound uni']
3307	Results on the dev set using two metrics: instance classification accuracy (CA), and soundbite name  recognition accuracy (RA). The oracle RA is 79.1%.	[[123, 125], [76, 78], [139, 141]]	[[101, 121], [51, 74]]	['RA', 'CA', 'RA']	['recognition accuracy', 'classification accuracy']
3308	The representative vectors for each phoneme category consist of the mean vectors of the Gaussian Mixture Model (GMM). 	[[112, 115]]	[[88, 110]]	['GMM']	['Gaussian Mixture Model']
3309	tion of them is also given: WH-Subject (WHS), WH-Object (WHO), passive Subject (PSubj), control Subject (CSubj), and the anaphor of the relative clause pronoun (RclSubjA).	[[105, 110], [40, 43], [57, 60], [80, 85], [161, 169]]	[[88, 103], [28, 38], [46, 55], [63, 78], [121, 159]]	['CSubj', 'WHS', 'WHO', 'PSubj', 'RclSubjA']	['control Subject', 'WH-Subject', 'WH-Object', 'passive Subject', 'anaphor of the relative clause pronoun']
3310	representing natural language in a traversable graph, composed of propositions and their semantic interrelations ? A Propositional Knowledge Graph (PKG). The resulting structure provides a representation	[[148, 151]]	[[117, 146]]	['PKG']	['Propositional Knowledge Graph']
3311	 2.3 Markov Logic Network Markov Logic Networks (MLN) (Richardson and Domingos, 2006) are a framework for probabilis-	[[49, 52]]	[[26, 47]]	['MLN']	['Markov Logic Networks']
3312	of a sentence or phrase, in turn, is necessary for automatic acquisition of important lexical knowledge, such as subcategorization frames and argument structures, which is used in several natural language processing (NLP) tasks and applications, such as parsing, machine translation, and information extraction (Srinivas and Joshi 1999;	[[217, 220]]	[[188, 215]]	['NLP']	['natural language processing']
3313	used as the seed to build a reliable hedge cue set. Maximum Entropy (MaxEnt) model is used as the learning technique to	[[69, 75]]	[[52, 67]]	['MaxEnt']	['Maximum Entropy']
3314	Tokens (T) .72 / .77 .83 / .84 .72 / .76 .85 / .84 .82 / .84 .88 / .86 Named Entities (NE) .75 / .80 .84 / .79 .75 / .77 .85 / .78 .89 / .78 .89 / .73 NE targeted (NE-T) .54 / .55 .49 / .47 .66 / .64 .60 / .57 .64 / .64 .57 / .58 Host (H) .72 / .57 .64 / .48 .67 / .51 .58 / .41 .67 / .63 .59 / .55	[[164, 168]]	[[151, 162]]	['NE-T']	['NE targeted']
3315	Abstract This paper suggests two ways of improving semantic role labeling (SRL). First, we intro-	[[75, 78]]	[[51, 73]]	['SRL']	['semantic role labeling']
3316	studied three activation functions: 1. Rectified linear units (ReLUs) (Nair and Hinton, 2010):	[[63, 68]]	[[39, 61]]	['ReLUs']	['Rectified linear units']
3317	 One of the most competitive summarization methods is based on Integer Linear Programming (ILP). 	[[91, 94]]	[[63, 89]]	['ILP']	['Integer Linear Programming']
3318	2 Classifiers 2.1 NB Naive Bayes(NB) probabilistic classifiers are commonly studied in machine learning(Mitchell, 1996).	[[33, 35]]	[[21, 31]]	['NB']	['Naive Baye']
3319	 To adapt for Chinese phonetic rule, we divide the  continuous CLs into independent CLs(IC) and  divide structure of CL+VL+CL into CL+VL and 	[[88, 90], [63, 66], [117, 119], [120, 122], [123, 125], [131, 133], [134, 136]]	[[72, 86]]	['IC', 'CLs', 'CL', 'VL', 'CL', 'CL', 'VL']	['independent CL']
3320	against the human annotation.  2.3 Distributed Tree Kernel (DTK) Distributed Tree Kernel (DTK) (Zanzotto and	[[60, 63], [90, 93]]	[[35, 58], [65, 88]]	['DTK', 'DTK']	['Distributed Tree Kernel', 'Distributed Tree Kernel']
3321	and reranking for the statistical parsing of spanish. In Proceedings of Human Language Technology (HLT) and the Conference on Empirical Methods in Natural	[[99, 102]]	[[72, 97]]	['HLT']	['Human Language Technology']
3322	3.1 Data We use the TiGer treebank release 2.2 (TIGER), and the NeGra treebank (NEGRA). For TIGER,	[[80, 85], [48, 53], [92, 97]]	[[64, 78], [20, 34]]	['NEGRA', 'TIGER', 'TIGER']	['NeGra treebank', 'TiGer treebank']
3323	 As an example, consider a user who is looking for information on digital video recorders (DVR), in particular, on how she can use a DVR with a	[[91, 94], [133, 136]]	[[66, 89]]	['DVR', 'DVR']	['digital video recorders']
3324	Section 2 discusses related work. Section 3 introduces the Condition Random Fields(CRFs)  and the defined Long-Dependency CRFs 	[[83, 87], [122, 126]]	[[59, 82]]	['CRFs', 'CRFs']	['Condition Random Fields']
3325	 2 American National Corpus The American National Corpus (ANC) project (Ide and Macleod, 2001; Ide and Suderman, 2004) has	[[58, 61]]	[[32, 56]]	['ANC']	['American National Corpus']
3326	dhi/NEP road/NEL. The structure of the tagged  element using the Shakti Standard Format (SSF)5  will be as follows: 	[[89, 92], [0, 7], [8, 16]]	[[65, 87]]	['SSF', 'dhi/NEP', 'road/NEL']	['Shakti Standard Format']
3327	 We observe the following: First, pre-enrollment reviews have noun phrases(NP) that contain fewer leaf nodes than in the post-enrollment reviews.	[[75, 77]]	[[62, 73]]	['NP']	['noun phrase']
3328	sity is developing the English Resource Grammar, an HPSG grammar for English, as a part of the Linguistic Grammars Online (LinGO) project (Flickinger, 2000).	[[123, 128], [52, 56]]	[[95, 121]]	['LinGO', 'HPSG']	['Linguistic Grammars Online']
3329	as director of Pentagon telecom~~nicntions and commc~nd :~nd control systcms.  Requests for coments on a proposed Federal information processing -t.lndard (PII'S)  for the National Communications System have been requested by .Innuor).	[[156, 161]]	[[105, 144]]	"[""PII'S""]"	['proposed Federal information processing']
3330	CN Bank(CNB): 200,000 samples  ? TFN Bank(TFNB): 38,769 samples  CPN Bank(CPNB): 17,637 samples 	[[42, 46], [8, 11], [74, 78]]	[[33, 40], [0, 7], [65, 73]]	['TFNB', 'CNB', 'CPNB']	['TFN Ban', 'CN Bank', 'CPN Bank']
3331	Sagae and Tsujii (2008) present a pruning algorithm in their paper on transition-based parsing of directed acyclic graphs (DAGs), which discards the edges of longest span entering nodes.	[[123, 127]]	[[98, 121]]	['DAGs']	['directed acyclic graphs']
3332	 ? Target types per Source type (TpS), i.e. the number of target types a specific source type	[[33, 36]]	[[10, 26]]	['TpS']	['types per Source']
3333	init ial ly be described. I wil l  c laim that  such an initial descr ipt ion (ID) is  cr it ical  to both model synthesis and 	[[79, 81]]	[[56, 69]]	['ID']	['initial descr']
3334	 The implemented system has three main modules: the Feature Extractor (FE), the Generalized Iterative Scaling (GIS), and the Classifica-	[[71, 73], [111, 114]]	[[52, 69], [80, 109]]	['FE', 'GIS']	['Feature Extractor', 'Generalized Iterative Scaling']
3335	 Figure 2 shows the learning curve for pseudoprojective parsing (P-Proj), compared to using only projectivized training data (Proj), measured as error	[[65, 71], [126, 130]]	[[45, 63]]	['P-Proj', 'Proj']	['projective parsing']
