ID	text	acronyms	long-forms	acronyms-text	long-forms-text
65	The following non-governmental organizations were represented: the Central and East European Working Group for the Enhancement of Biodiversity, the European ECO-Forum, the European Environmental Bureau, the European Chemical Industry Counsel, the NGO Network FORUM EfE07, the World Conservation Union, and Youth and Environment Europe.  Also represented were the Regional Environmental Center for Central and Eastern Europe (REC-CEE), the Regional Environmental Centre for the Caucasus (REC-Caucasus), the Regional Environmental Centre for Central Asia (CAREC), and the Regional Environmental Centre for the Russian Federation (REC-Russia). 	[[425, 432], [628, 638], [157, 166], [247, 250], [265, 270], [487, 499], [554, 559]]	[[363, 423], [570, 626], [439, 485], [506, 552]]	['REC-CEE', 'REC-Russia', 'ECO-Forum', 'NGO', 'EfE07', 'REC-Caucasus', 'CAREC']	['Regional Environmental Center for Central and Eastern Europe', 'Regional Environmental Centre for the Russian Federation', 'Regional Environmental Centre for the Caucasus', 'Regional Environmental Centre for Central Asia']
66	http://www.drustvo-doves.si/es/?page=uvodang) United Kingdom Higher education partnership for sustainability in 2000 - 2003. United Kingdom Sustainability Integration Group Network (SIGnet) (www.sig-net.org.uk). 	[[182, 188]]	[[140, 180]]	['SIGnet']	['Sustainability Integration Group Network']
67	 9. In order to evaluate the impact of economic policies on the quality of life of the population, the following brief analysis is provided of changes in the country's Human Development Index (HDI), which measures development according to four indicators: life expectancy at birth, expected number of years of schooling, average number of years of schooling and gross national income per capita. 	[[193, 196]]	[[168, 191]]	['HDI']	['Human Development Index']
68	Total A. Unpaid invoices Genoyer advances a claim based on unpaid invoices issued to Iraq Northern Oil Company (“INOC”) in the amount of FF 625,228. 	[[113, 117], [137, 139]]	[[85, 110]]	['INOC', 'FF']	['Iraq Northern Oil Company']
69	In maritime navigation, the International Maritime Organization (IMO) has introduced the Automatic Identification System (AIS).  All seagoing vessels on international voyage falling under the provisions of Chapter V, Safety of navigation, of the International Convention for the Safety of Life at Sea (SOLAS) must be equipped with AIS since the end of 2004. 	[[302, 307], [65, 68], [122, 125], [331, 334]]	[[279, 300], [28, 63], [89, 120]]	['SOLAS', 'IMO', 'AIS', 'AIS']	['Safety of Life at Sea', 'International Maritime Organization', 'Automatic Identification System']
70	"Furthermore, the secretariat received from the Governments of Belarus and Ukraine a number of remarks and proposals concerning the text of amended chapters 3 ""freeboard and safety distance"", 4 ""stability and subdivision"", 6 ""electrical installations"" and 12 ""fire protection"" provisionally approved already by the Working Party SC.3 (see TRANS/SC.3/2000/1 and Add.1) as well as considerations of Ukraine on existing chapter 15 of the annex, relating to provisions on life-saving appliances on board passenger vessels (TRANS/SC.3/WP.3/2002/6/Add.1).  The newly amended text of article 10.03 of the Regulations for the Inspection of the Rhine Vessels (RVBR) ""fire-fighting appliances"" received from the Central Commission for the Navigation of the Rhine (CCNR) has been circulated as TRANS/SC.3/WP.3/2002/7. "	[[650, 654], [753, 757], [782, 790]]	[[597, 640], [701, 751]]	['RVBR', 'CCNR', 'TRANS/SC']	['Regulations for the Inspection of the Rhine', 'Central Commission for the Navigation of the Rhine']
71	 3. Pending the results of the forest resources assessment 2000 (FRA2000), the latest global figures on forest cover indicate that between 1990 and 1995, the global area of forests decreased by 56.3 million hectares (ha), the result of a loss of 65.1 million ha in developing countries and an increase of 8.8 million ha in developed countries. 	[[65, 72], [217, 219]]	[[31, 63]]	['FRA2000', 'ha']	['forest resources assessment 2000']
72	85. The Counter-Terrorism Implementation Task Force Working Group on Border Management is facilitating inter-agency coordination, information sharing, best practices dissemination and capacity-building to assist Member States to implement border control measures in a comprehensive and integrated manner. To ensure greater coherence and efficiency in technical assistance delivery, the Counter-Terrorism Implementation Task Force Integrated Assistance for Countering Terrorism (I-ACT) Initiative assists interested Member States with integrated implementation of the United Nations Global Counter-Terrorism Strategy. 	[[478, 483]]	[[430, 476]]	['I-ACT']	['Integrated Assistance for Countering Terrorism']
73	Executive Board Informal briefing The Executive Board of the United Nations Entity for Gender Equality and the Empowerment of Women (UN-Women) will hold an informal briefing on the strategic plan, on Wednesday, 10 April 2013, from 15:00 to 17:00, in Conference Room C (CB). 	[[133, 141], [269, 271]]	[[61, 131]]	['UN-Women', 'CB']	['United Nations Entity for Gender Equality and the Empowerment of Women']
74	Information was provided on the downscaling of the EMEP model for the United Kingdom to 5 km x 5 km resolution.  Results of the European Commission's CITY-DELTA project, in particular regarding the urban contribution to particulate matter (PM)2.5 were described. 	[[240, 242], [51, 55], [150, 160]]	[[220, 238]]	['PM', 'EMEP', 'CITY-DELTA']	['particulate matter']
75	"3 - 6 p.m. Closed meeting Conference Room 1 Other activities UNU Midday Forum on ""Blue `Helmettes': The role of women in United Nations peacekeeping"" (organized by the United Nations University Office in New York (UNU-ONY)) From 1.15 to 2.30 p.m. in Conference Room 7."	[[214, 221], [6, 10], [242, 246], [61, 64]]	[[168, 212]]	['UNU-ONY', 'p.m.', 'p.m.', 'UNU']	['United Nations University Office in New York']
76	Thematic issues Women and peace and security On 12 April, the Council held an open meeting to hear a briefing by the Under-Secretary-General for Gender Equality and the Empowerment of Women and Executive Director of the United Nations Entity for Gender Equality and the Empowerment of Women (UN-Women), Michelle Bachelet. 	[[292, 300]]	[[220, 290]]	['UN-Women']	['United Nations Entity for Gender Equality and the Empowerment of Women']
77	The work included: (a) completing the joint evaluation of a joint programme on female genital mutilation/cutting with UNICEF; (b) revising the Handbook for Conducting Country Programme Evaluations; and (c) conducting training on the revised Handbook for the Asia and the Pacific region and the Eastern European and Central Asian region.  Completion of the joint evaluation of the joint programmes on gender equality in the United Nations system with the United Nations Entity for Gender Equality and the Empowerment of Women (UN-Women) and six other organizations, as well as a country programme evaluation that was delayed because of local conditions, were incorporated in the 2014 Evaluation Office workplan. 	[[526, 534], [118, 124]]	[[454, 524]]	['UN-Women', 'UNICEF']	['United Nations Entity for Gender Equality and the Empowerment of Women']
78	10. Methodological issues under the Kyoto Protocol (a) Implications of the establishment of new hydrochlorofluorocarbon-22 (HCFC-22) facilities seeking to obtain certified emission reductions for the destruction of hydrofluorocarbon-23 (HFC-23) 50.	[[124, 131], [237, 243]]	[[96, 122], [215, 235]]	['HCFC-22', 'HFC-23']	['hydrochlorofluorocarbon-22', 'hydrofluorocarbon-23']
79	 Decision 50/IX The Committee decided to appoint Dubravka Šimonović as focal point for the United Nations Entity for Gender Equality and the Empowerment of Women (UNWomen) and Zohra Rasekh as alternate focal point. 	[[163, 170]]	[[91, 161]]	['UNWomen']	['United Nations Entity for Gender Equality and the Empowerment of Women']
80	"[All are invited to attend.  UNU lecture on ""Reforming the international monetary and financial architecture"" (organized by the United Nations University Office in New York (UNU-ONY)) Thursday, 9 December 2010, from 10 a.m. to 12.30 p.m. in the Economic and Social Council Chamber (NLB)."	[[174, 181], [282, 285], [219, 223], [29, 32]]	[[128, 172]]	['UNU-ONY', 'NLB', 'a.m.', 'UNU']	['United Nations University Office in New York']
81	 The standard indicators are as follows: “NO” (not occurring) for emissions by sources and removals by sinks of greenhouse gases that do not occur for a particular gas or source/sink category within a country; “NE” (not estimated) for existing emissions by sources and removals by sinks of greenhouse gases which have not been estimated.	[[42, 44], [211, 213]]	[[47, 60], [216, 229]]	['NO', 'NE']	['not occurring', 'not estimated']
82	 1 Including all persons who are not usual residents in any living quarter category (see paragraph 6) 2 Enumeration units: I=Individuals; H=Households; LQ=Living Quarters; HU=Housing Units; D=Dwellings. 	[[152, 154], [172, 174]]	[[155, 170], [175, 188], [192, 201], [125, 136], [140, 150]]	['LQ', 'HU']	['Living Quarters', 'Housing Units', 'Dwellings', 'Individuals', 'Households']
83	19. The Committee: (a) Expressed satisfaction with the results of the fifth three-year phase of the Energy Efficiency 21 (EE21) Project (2006-2009) and with the progress in the implementation of its sub-projects; (b) Endorsed the decisions of the twentieth session of the Energy Efficiency 21 Steering Committee;	[[122, 126]]	[[100, 120]]	['EE21']	['Energy Efficiency 21']
84	"1.15 - 2.45 p.m. Closed meeting Conference Room 5 Forthcoming other activities UNU Midday Forum on ""Unmasking ratings: The politics of sovereign debt"" (organized by the United Nations University Office in New York (UNU-ONY)) From 3 to 4.30 p.m. in Conference Room 7."	[[215, 222], [12, 16], [240, 244], [79, 82]]	[[169, 213]]	['UNU-ONY', 'p.m.', 'p.m.', 'UNU']	['United Nations University Office in New York']
85	"Implementation of Environmental Programme for Europe 7. The Third Ministerial Conference ""Environment for Europe"" (Sofia 1995) endorsed the Environmental Programme for Europe (EPE) and entrusted the Committee on Environmental Policy to oversee this process, and report on its implementation. "	[[176, 179]]	[[140, 174]]	['EPE']	['Environmental Programme for Europe']
86	Three working groups are elaborating curriculum outlines and holding workshops for selective course testing.  Universities in four African countries are participating, with support from Japanese universities, the UNU Institute of Advanced Studies (UNU-IAS), the UNU Institute for Natural Resources in Africa (UNU-INRA), the United Nations Educational, Scientific and Cultural Organization (UNESCO), UNEP and the United Nations Human Settlements Programme (UN-Habitat). 	[[248, 255], [309, 317], [390, 396], [399, 403], [456, 466]]	[[213, 246], [262, 307], [324, 388], [412, 454]]	['UNU-IAS', 'UNU-INRA', 'UNESCO', 'UNEP', 'UN-Habitat']	['UNU Institute of Advanced Studies', 'UNU Institute for Natural Resources in Africa', 'United Nations Educational, Scientific and Cultural Organization', 'United Nations Human Settlements Programme']
