-DOCSTART- -X- O
The OT B-O 
Profession OT B-O 
Banlieue OT B-O 
community OT B-O 
resource OT B-O 
centre OT B-O 
has OT B-O 
set OT B-O 
up OT B-O 
a LF B-LF 
professional OT B-O 
referral OT B-O 
system OT B-O 
, OT B-O 
and OT B-O 
a LF I-LF 
guide OT B-O 
and OT B-O 
charter OT B-O 
on LF I-LF 
social OT B-O 
and OT B-O 
cultural OT B-O 
mediation OT B-O 
have OT B-O 
been OT B-O 
produced OT B-O 
by OT B-O 
a LF I-LF 
community OT B-O 
organization OT B-O 
deriving OT B-O 
from OT B-O 
the OT B-O 
agency OT B-O 
Femmes LF I-LF 
Interassociations LF I-LF 
-- LF I-LF 
Interservices LF I-LF 
Migrants LF I-LF 
( OT B-O 
FIA-ISM AN B-AN 
) OT B-O 
. OT B-O 

One OT B-O 
criterion OT B-O 
for OT B-O 
selecting OT B-O 
this OT B-O 
item OT B-O 
could OT B-O 
be OT B-O 
its OT B-O 
relevance OT B-O 
to LF B-LF 
the OT B-O 
current OT B-O 
development OT B-O 
of OT B-O 
the OT B-O 
fifth OT B-O 
Global LF I-LF 
Environment LF I-LF 
Outlook OT B-O 
report OT B-O 
or LF I-LF 
the OT B-O 
Global LF I-LF 
Chemicals OT B-O 
Assessment OT B-O 
. OT B-O 
Another OT B-O 
could OT B-O 
be OT B-O 
focus OT B-O 
on LF I-LF 
data OT B-O 
sources OT B-O 
for OT B-O 
which OT B-O 
UNEP AN B-AN 
already OT B-O 
invests OT B-O 
effort OT B-O 
collaborating OT B-O 
with OT B-O 
national OT B-O 
providers OT B-O 
for OT B-O 
input OT B-O 
, OT B-O 
such OT B-O 
as OT B-O 
the OT B-O 
World OT B-O 
Database OT B-O 
on LF I-LF 
Protected OT B-O 
Areas OT B-O 
and OT B-O 
the OT B-O 
Global LF I-LF 
Environment LF I-LF 
Monitoring LF I-LF 
System LF I-LF 
- LF I-LF 
Water LF I-LF 
Programme LF I-LF 
( OT B-O 
GEMS-Water AN I-AN 
) OT B-O 
. OT B-O 

2 OT B-O 
. OT B-O 
The OT B-O 
Commission OT B-O 
may OT B-O 
wish OT B-O 
to LF B-LF 
: OT B-O 
( OT B-O 
a LF B-LF 
) OT B-O 
Comment OT B-O 
on OT B-O 
the OT B-O 
main OT B-O 
concepts OT B-O 
and OT B-O 
principles OT B-O 
of OT B-O 
the OT B-O 
labour LF I-LF 
accounting LF I-LF 
system LF I-LF 
( OT B-O 
LAS AN B-AN 
) OT B-O 
and OT B-O 
labour LF I-LF 
accounting LF I-LF 
system LF I-LF 
for LF I-LF 
tourism LF I-LF 
( OT B-O 
LAS-T AN I-AN 
) OT B-O 
linked OT B-O 
to LF I-LF 
the OT B-O 
Tourism OT B-O 
Satellite OT B-O 
Account OT B-O 
, OT B-O 
as OT B-O 
described OT B-O 
in LF I-LF 
the OT B-O 
ILO AN B-AN 
report OT B-O 
; OT B-O 
( OT B-O 
b LF I-LF 
) OT B-O 
Provide OT B-O 
advice OT B-O 
on OT B-O 
how OT B-O 
the OT B-O 
conceptual OT B-O 
and OT B-O 
methodological OT B-O 
framework OT B-O 
of OT B-O 
a LF I-LF 
labour LF I-LF 
accounting LF I-LF 
system LF I-LF 
presented OT B-O 
in LF I-LF 
the OT B-O 
ILO AN I-AN 
report OT B-O 
could OT B-O 
be OT B-O 
further OT B-O 
developed OT B-O 
. OT B-O 

42 OT B-O 
. OT B-O 
Mr. OT B-O 
Paasch OT B-O 
( OT B-O 
MISEREOR OT B-O 
) OT B-O 
addressed OT B-O 
the OT B-O 
issue OT B-O 
of OT B-O 
Germany OT B-O 
's OT B-O 
extraterritorial OT B-O 
obligations OT B-O 
within OT B-O 
the OT B-O 
framework OT B-O 
of OT B-O 
the OT B-O 
European OT B-O 
Union OT B-O 
's OT B-O 
trade OT B-O 
and OT B-O 
agriculture OT B-O 
policies OT B-O 
. OT B-O 
He OT B-O 
called OT B-O 
on OT B-O 
the OT B-O 
German OT B-O 
Government OT B-O 
to OT B-O 
request OT B-O 
the OT B-O 
EU OT B-O 
to OT B-O 
carry OT B-O 
out OT B-O 
prior OT B-O 
evaluations OT B-O 
of OT B-O 
the OT B-O 
impact OT B-O 
of OT B-O 
all OT B-O 
the OT B-O 
recent OT B-O 
bilateral OT B-O 
free OT B-O 
trade OT B-O 
agreements OT B-O 
, OT B-O 
as OT B-O 
well OT B-O 
as OT B-O 
those OT B-O 
currently OT B-O 
being OT B-O 
negotiated OT B-O 
, OT B-O 
on OT B-O 
human OT B-O 
rights OT B-O 
, OT B-O 
according OT B-O 
to OT B-O 
the OT B-O 
guiding OT B-O 
principles OT B-O 
proposed OT B-O 
by OT B-O 
the OT B-O 
Special OT B-O 
Rapporteur OT B-O 
on OT B-O 
the OT B-O 
right OT B-O 
to OT B-O 
food OT B-O 
. OT B-O 

Research OT B-O 
by OT B-O 
other OT B-O 
parts OT B-O 
of OT B-O 
the OT B-O 
system OT B-O 
, OT B-O 
including OT B-O 
the OT B-O 
International OT B-O 
Labour OT B-O 
Organization OT B-O 
, OT B-O 
UNESCO AN B-AN 
, OT B-O 
the OT B-O 
Office LF B-LF 
of OT B-O 
the OT B-O 
United LF I-LF 
Nations LF I-LF 
High OT B-O 
Commissioner OT B-O 
for LF B-LF 
Refugees OT B-O 
, OT B-O 
the OT B-O 
United LF I-LF 
Nations LF I-LF 
Office LF I-LF 
on LF I-LF 
Drugs LF I-LF 
and LF I-LF 
Crime LF I-LF 
( OT B-O 
UNODCCP AN B-AN 
) OT B-O 
, OT B-O 
the OT B-O 
United LF I-LF 
Nations LF I-LF 
University LF I-LF 
, OT B-O 
as OT B-O 
well OT B-O 
as OT B-O 
the OT B-O 
World OT B-O 
Bank OT B-O 
and LF I-LF 
the OT B-O 
Inter-American OT B-O 
Development OT B-O 
Bank OT B-O 
, OT B-O 
will OT B-O 
also OT B-O 
be OT B-O 
drawn OT B-O 
upon OT B-O 
. OT B-O 
The OT B-O 
Inter-parliamentary OT B-O 
Union OT B-O 
and LF I-LF 
the OT B-O 
University LF I-LF 
for LF I-LF 
Peace LF I-LF 
( OT B-O 
UPeace AN I-AN 
) OT B-O 
will OT B-O 
also OT B-O 
be OT B-O 
invited OT B-O 
to OT B-O 
participate OT B-O 
. OT B-O 

Between OT B-O 
3 OT B-O 
and OT B-O 
5 OT B-O 
April OT B-O 
2003 OT B-O 
, OT B-O 
the OT B-O 
attackers OT B-O 
stepped OT B-O 
up OT B-O 
their OT B-O 
attacks OT B-O 
on LF B-LF 
positions OT B-O 
of LF I-LF 
the OT B-O 
national LF I-LF 
defence OT B-O 
and OT B-O 
security OT B-O 
forces OT B-O 
, OT B-O 
in OT B-O 
the OT B-O 
process OT B-O 
resorting OT B-O 
to OT B-O 
robbery OT B-O 
, OT B-O 
looting OT B-O 
and OT B-O 
then OT B-O 
harassment OT B-O 
of LF I-LF 
the OT B-O 
civilian OT B-O 
population OT B-O 
, OT B-O 
especially OT B-O 
in OT B-O 
the OT B-O 
village OT B-O 
of LF I-LF 
Kouakoudou OT B-O 
, OT B-O 
situated OT B-O 
seven OT B-O 
kilometres OT B-O 
from OT B-O 
the OT B-O 
town OT B-O 
of LF I-LF 
Sandégué OT B-O 
. OT B-O 
During OT B-O 
the OT B-O 
night OT B-O 
of LF I-LF 
9 OT B-O 
to OT B-O 
10 OT B-O 
April OT B-O 
2003 OT B-O 
, OT B-O 
in OT B-O 
the OT B-O 
village OT B-O 
of LF I-LF 
Sanguinaré OT B-O 
on LF I-LF 
the OT B-O 
Bondoukou-Bouna OT B-O 
road OT B-O 
, OT B-O 
rebels OT B-O 
surrounded OT B-O 
the OT B-O 
Ghanaian OT B-O 
positions OT B-O 
of LF I-LF 
the OT B-O 
Economic LF I-LF 
Community LF I-LF 
of LF I-LF 
West LF B-LF 
African LF I-LF 
States LF I-LF 
( OT B-O 
ECOWAS AN B-AN 
) OT B-O 
Peace OT B-O 
Force LF B-LF 
for LF I-LF 
Côte LF I-LF 
d'Ivoire LF I-LF 
( OT B-O 
ECOFORCE AN B-AN 
) OT B-O 
in OT B-O 
order OT B-O 
to OT B-O 
ambush OT B-O 
Ivorian OT B-O 
troops OT B-O 
of LF I-LF 
the OT B-O 
national LF I-LF 
army LF I-LF 
of LF I-LF 
Côte LF I-LF 
d'Ivoire LF I-LF 
( OT B-O 
FANCI AN B-AN 
) OT B-O 
. OT B-O 

Note OT B-O 
1 OT B-O 
Mission OT B-O 
statement OT B-O 
The OT B-O 
United LF B-LF 
Nations LF I-LF 
Entity LF I-LF 
for LF I-LF 
Gender LF I-LF 
Equality LF I-LF 
and LF I-LF 
the LF I-LF 
Empowerment LF I-LF 
of LF I-LF 
Women LF I-LF 
( OT B-O 
UN-Women AN I-AN 
) OT B-O 
is OT B-O 
part OT B-O 
of LF I-LF 
the LF I-LF 
United LF I-LF 
Nations LF I-LF 
. OT B-O 
The OT B-O 
vision OT B-O 
of LF I-LF 
UN-Women AN I-AN 
is OT B-O 
a LF I-LF 
world OT B-O 
where OT B-O 
societies OT B-O 
are OT B-O 
free OT B-O 
of LF I-LF 
gender-based OT B-O 
discrimination OT B-O 
, OT B-O 
where OT B-O 
women OT B-O 
and LF I-LF 
men LF I-LF 
have OT B-O 
equal OT B-O 
opportunities OT B-O 
, OT B-O 
where OT B-O 
the LF I-LF 
comprehensive OT B-O 
economic OT B-O 
and LF I-LF 
social OT B-O 
development OT B-O 
of LF I-LF 
women OT B-O 
and LF I-LF 
girls OT B-O 
is OT B-O 
ensured OT B-O 
so OT B-O 
that OT B-O 
they OT B-O 
can OT B-O 
lead OT B-O 
the LF I-LF 
change OT B-O 
that OT B-O 
they OT B-O 
want OT B-O 
to OT B-O 
see OT B-O 
, OT B-O 
where OT B-O 
gender OT B-O 
equality OT B-O 
and LF I-LF 
the LF I-LF 
empowerment OT B-O 
of LF I-LF 
women OT B-O 
are OT B-O 
achieved OT B-O 
, OT B-O 
and LF I-LF 
women OT B-O 
's OT B-O 
rights OT B-O 
are OT B-O 
upheld OT B-O 
in OT B-O 
all OT B-O 
efforts OT B-O 
to OT B-O 
further OT B-O 
development OT B-O 
, OT B-O 
human OT B-O 
rights OT B-O 
, OT B-O 
and LF I-LF 
peace OT B-O 
and LF I-LF 
security OT B-O 
. OT B-O 

Credentials OT B-O 
should OT B-O 
be OT B-O 
submitted OT B-O 
in OT B-O 
due OT B-O 
form OT B-O 
as OT B-O 
required OT B-O 
by OT B-O 
Rule OT B-O 
13 OT B-O 
of LF B-LF 
the LF I-LF 
Rules OT B-O 
of LF I-LF 
Procedure OT B-O 
for LF I-LF 
the LF I-LF 
Meeting OT B-O 
of LF I-LF 
States OT B-O 
Parties OT B-O 
( OT B-O 
SPLOS/2/Rev.4 OT B-O 
) OT B-O 
. OT B-O 
United LF I-LF 
Nations LF I-LF 
Entity LF I-LF 
for LF I-LF 
Gender LF I-LF 
Equality LF I-LF 
and LF I-LF 
the LF I-LF 
Empowerment LF I-LF 
of LF I-LF 
Women LF I-LF 
( OT B-O 
UN-Women AN I-AN 
) OT B-O 
Executive OT B-O 
Board OT B-O 

Parties OT B-O 
in OT B-O 
Mali OT B-O 
1 OT B-O 
. OT B-O 
Mouvement LF B-LF 
national LF I-LF 
de LF I-LF 
liberation LF I-LF 
de LF I-LF 
l'Azawad LF I-LF 
( OT B-O 
MNLA AN B-AN 
) OT B-O 
a LF I-LF 
, OT B-O 
c OT B-O 
2 OT B-O 
. OT B-O 

1 OT B-O 
. AN B-AN 
Chilled OT B-O 
a. OT B-O 
I.W.P AN I-AN 
. AN I-AN 
( OT B-O 
Individually LF B-LF 
wrapped LF I-LF 
) OT B-O 
b OT B-O 
. AN I-AN 
Bulk OT B-O 
packaged OT B-O 
( OT B-O 
plastic OT B-O 
or OT B-O 
wax-lined OT B-O 
container OT B-O 
) OT B-O 

30 OT B-O 
. OT B-O 
After OT B-O 
discussion OT B-O 
, OT B-O 
the OT B-O 
Group OT B-O 
of OT B-O 
Experts OT B-O 
: OT B-O 
( OT B-O 
a LF B-LF 
) OT B-O 
Took OT B-O 
note OT B-O 
of OT B-O 
the OT B-O 
overall OT B-O 
progress OT B-O 
in OT B-O 
implementation OT B-O 
of OT B-O 
the OT B-O 
Financing OT B-O 
Energy OT B-O 
Efficiency OT B-O 
and OT B-O 
Renewable OT B-O 
Energy OT B-O 
Investments OT B-O 
for LF I-LF 
Climate LF I-LF 
Change LF I-LF 
Mitigation LF I-LF 
( OT B-O 
FEEI AN B-AN 
) OT B-O 
Project OT B-O 
since OT B-O 
the OT B-O 
15th OT B-O 
session OT B-O 
of OT B-O 
the OT B-O 
Group OT B-O 
of OT B-O 
Experts OT B-O 
in OT B-O 
June OT B-O 
2010 OT B-O 
; OT B-O 
( OT B-O 
b OT B-O 
) OT B-O 
Noted OT B-O 
with OT B-O 
appreciation OT B-O 
the OT B-O 
presentations OT B-O 
of OT B-O 
the OT B-O 
Monitoring OT B-O 
and OT B-O 
Evaluation OT B-O 
Advisers OT B-O 
at LF I-LF 
the OT B-O 
United LF I-LF 
Nations LF I-LF 
Foundation LF I-LF 
( OT B-O 
UNF AN B-AN 
) OT B-O 
and OT B-O 
at LF I-LF 
the OT B-O 
Fonds LF I-LF 
Français LF I-LF 
pour LF I-LF 
l'Environnement LF I-LF 
Mondial LF I-LF 
( OT B-O 
FFEM AN B-AN 
) OT B-O 
on LF I-LF 
the OT B-O 
progress OT B-O 
of OT B-O 
the OT B-O 
project OT B-O 
implementation OT B-O 
in OT B-O 
the OT B-O 
period OT B-O 
since OT B-O 
the OT B-O 
15th OT B-O 
session OT B-O 
of OT B-O 
the OT B-O 
Group OT B-O 
of OT B-O 
Experts OT B-O 
in OT B-O 
June OT B-O 
2010 OT B-O 
; OT B-O 

Papua OT B-O 
New OT B-O 
Guinea OT B-O 
has OT B-O 
a LF B-LF 
mechanism OT B-O 
for OT B-O 
dealing OT B-O 
with OT B-O 
urgent OT B-O 
requests OT B-O 
by OT B-O 
issuing OT B-O 
a LF I-LF 
provisional OT B-O 
arrest OT B-O 
warrant OT B-O 
. OT B-O 
Such OT B-O 
request OT B-O 
can OT B-O 
also OT B-O 
be OT B-O 
received OT B-O 
via OT B-O 
the OT B-O 
International LF I-LF 
Criminal LF I-LF 
Police LF I-LF 
Organization LF I-LF 
( OT B-O 
ICPO AN B-AN 
) OT B-O 
-INTERPOL OT B-O 
. OT B-O 

The OT B-O 
government OT B-O 
of OT B-O 
Zimbabwe OT B-O 
and OT B-O 
its OT B-O 
development OT B-O 
partners OT B-O 
have OT B-O 
agreed OT B-O 
to OT B-O 
extend OT B-O 
programmes OT B-O 
for OT B-O 
one OT B-O 
more OT B-O 
year OT B-O 
to OT B-O 
harmonize OT B-O 
with OT B-O 
the OT B-O 
current OT B-O 
UNDAF AN B-AN 
cycle OT B-O 
, OT B-O 
2007-2011 OT B-O 
. OT B-O 
UNDAF AN I-AN 
= OT B-O 
United LF B-LF 
Nations LF I-LF 
Development LF I-LF 
Assistance LF I-LF 
Framework LF I-LF 
UNDP AN B-AN 
= OT B-O 
United LF I-LF 
Nations LF I-LF 
Development LF I-LF 
Programme LF I-LF 
UNFPA AN B-AN 
= OT B-O 
United LF I-LF 
Nations LF I-LF 
Population LF I-LF 
Fund LF I-LF 
UNICEF AN B-AN 
= OT B-O 
United LF I-LF 
Nations LF I-LF 
Children LF I-LF 
's LF I-LF 
Fund LF I-LF 
Annual OT B-O 
session OT B-O 
2010 OT B-O 

6 OT B-O 
. OT B-O 
With OT B-O 
the OT B-O 
assistance OT B-O 
of OT B-O 
the OT B-O 
United OT B-O 
Nations LF B-LF 
Development LF I-LF 
Programme LF I-LF 
( OT B-O 
UNDP OT B-O 
) AN B-AN 
-administered OT B-O 
Afghan OT B-O 
Interim OT B-O 
Authority OT B-O 
Fund OT B-O 
, OT B-O 
the OT B-O 
Interim OT B-O 
Administration OT B-O 
was OT B-O 
able OT B-O 
to OT B-O 
pay OT B-O 
the OT B-O 
salaries OT B-O 
of OT B-O 
teachers OT B-O 
and OT B-O 
civil OT B-O 
servants OT B-O 
in OT B-O 
Kabul OT B-O 
and OT B-O 
some OT B-O 
provinces OT B-O 
. OT B-O 

One OT B-O 
important OT B-O 
step OT B-O 
is LF B-LF 
to OT B-O 
separate OT B-O 
enterprises LF I-LF 
that OT B-O 
engage OT B-O 
in LF I-LF 
a LF I-LF 
joint OT B-O 
international OT B-O 
production OT B-O 
from OT B-O 
other OT B-O 
enterprises LF I-LF 
, OT B-O 
since OT B-O 
their OT B-O 
structure OT B-O 
and OT B-O 
production OT B-O 
methods OT B-O 
necessarily OT B-O 
will OT B-O 
be OT B-O 
different OT B-O 
from OT B-O 
those OT B-O 
of OT B-O 
other OT B-O 
enterprises LF I-LF 
, OT B-O 
and OT B-O 
analysis OT B-O 
of OT B-O 
production OT B-O 
in LF I-LF 
the OT B-O 
economy OT B-O 
will OT B-O 
be OT B-O 
affected OT B-O 
. OT B-O 
The OT B-O 
ICBS AN B-AN 
has OT B-O 
started OT B-O 
collecting OT B-O 
data OT B-O 
from OT B-O 
multinational LF I-LF 
enterprises LF I-LF 
( OT B-O 
MNE AN B-AN 
's AN I-AN 
) OT B-O 
according OT B-O 
to OT B-O 
the OT B-O 
guidelines OT B-O 
in LF I-LF 
the OT B-O 
Handbook OT B-O 
on LF I-LF 
Economic OT B-O 
Globalization OT B-O 
Indicators OT B-O 
published OT B-O 
in LF I-LF 
2005 OT B-O 
by OT B-O 
OECD AN B-AN 
, OT B-O 
and OT B-O 
the OT B-O 
first OT B-O 
results OT B-O 
have OT B-O 
been OT B-O 
published OT B-O 
in LF I-LF 
January OT B-O 
2006 OT B-O 
. OT B-O 

The OT B-O 
Board OT B-O 
issued OT B-O 
unmodified OT B-O 
opinions OT B-O 
for LF B-LF 
15 OT B-O 
entities OT B-O 
( OT B-O 
the LF I-LF 
United LF I-LF 
Nations LF I-LF 
, OT B-O 
the LF I-LF 
International OT B-O 
Trade OT B-O 
Centre OT B-O 
, OT B-O 
the LF I-LF 
United LF I-LF 
Nations LF I-LF 
University LF I-LF 
( OT B-O 
UNU AN B-AN 
) OT B-O 
, OT B-O 
the LF I-LF 
United LF I-LF 
Nations LF I-LF 
Development LF I-LF 
Programme LF I-LF 
( OT B-O 
UNDP AN B-AN 
) OT B-O 
, OT B-O 
the LF I-LF 
United LF I-LF 
Nations LF I-LF 
Children LF I-LF 
's LF I-LF 
Fund LF I-LF 
( OT B-O 
UNICEF AN B-AN 
) OT B-O 
, OT B-O 
the LF I-LF 
United LF I-LF 
Nations LF I-LF 
Institute LF I-LF 
for LF I-LF 
Training LF I-LF 
and LF I-LF 
Research LF I-LF 
( OT B-O 
UNITAR AN B-AN 
) OT B-O 
, OT B-O 
the LF I-LF 
Office LF I-LF 
of LF I-LF 
the LF I-LF 
United LF I-LF 
Nations LF I-LF 
High LF I-LF 
Commissioner LF I-LF 
for LF I-LF 
Refugees LF I-LF 
( OT B-O 
UNHCR AN B-AN 
) OT B-O 
, OT B-O 
the LF I-LF 
United LF I-LF 
Nations LF I-LF 
Environment LF I-LF 
Programme LF I-LF 
( OT B-O 
UNEP AN B-AN 
) OT B-O 
, OT B-O 
the LF I-LF 
United LF I-LF 
Nations LF I-LF 
Population LF I-LF 
Fund LF I-LF 
( OT B-O 
UNFPA AN B-AN 
) OT B-O 
, OT B-O 
the LF I-LF 
United LF I-LF 
Nations LF I-LF 
Human LF I-LF 
Settlements LF I-LF 
Programme LF I-LF 
( OT B-O 
UN-Habitat AN B-AN 
) OT B-O 
, OT B-O 
the LF I-LF 
United LF I-LF 
Nations LF I-LF 
Office LF I-LF 
on LF I-LF 
Drugs OT B-O 
and LF I-LF 
Crime OT B-O 
, OT B-O 
the LF I-LF 
United LF I-LF 
Nations LF I-LF 
Office LF I-LF 
for LF I-LF 
Project LF I-LF 
Services LF I-LF 
( OT B-O 
UNOPS AN B-AN 
) OT B-O 
, OT B-O 
the LF I-LF 
International OT B-O 
Criminal OT B-O 
Tribunal OT B-O 
for LF I-LF 
Rwanda OT B-O 
, OT B-O 
the LF I-LF 
International OT B-O 
Tribunal OT B-O 
for LF I-LF 
the LF I-LF 
Former OT B-O 
Yugoslavia OT B-O 
and LF I-LF 
the LF I-LF 
United LF I-LF 
Nations LF I-LF 
Joint OT B-O 
Staff OT B-O 
Pension OT B-O 
Fund LF I-LF 
. OT B-O 
With OT B-O 
respect OT B-O 
to OT B-O 
the LF I-LF 
two OT B-O 
remaining OT B-O 
entities OT B-O 
, OT B-O 
the LF I-LF 
United LF I-LF 
Nations LF I-LF 
Relief OT B-O 
and LF I-LF 
Works OT B-O 
Agency OT B-O 
for LF I-LF 
Palestine OT B-O 
Refugees LF I-LF 
in LF I-LF 
the LF I-LF 
Near OT B-O 
East OT B-O 
( OT B-O 
UNRWA OT B-O 
) OT B-O 
and LF I-LF 
the LF I-LF 
United LF I-LF 
Nations LF I-LF 
Entity LF I-LF 
for LF I-LF 
Gender LF I-LF 
Equality LF I-LF 
and LF I-LF 
the LF I-LF 
Empowerment LF I-LF 
of LF I-LF 
Women LF I-LF 
( OT B-O 
UN-Women AN I-AN 
) OT B-O 
, OT B-O 
the LF I-LF 
former OT B-O 
received OT B-O 
an LF I-LF 
unmodified OT B-O 
opinion OT B-O 
with OT B-O 
an LF I-LF 
`` OT B-O 
other OT B-O 
matter OT B-O 
'' OT B-O 
paragraph OT B-O 
and LF I-LF 
the LF I-LF 
latter OT B-O 
received OT B-O 
a LF I-LF 
modified OT B-O 
audit OT B-O 
opinion OT B-O 
with OT B-O 
emphases OT B-O 
of LF I-LF 
matter OT B-O 
( OT B-O 
see OT B-O 
paras OT B-O 
. OT B-O 
50 OT B-O 
and LF I-LF 
51 OT B-O 
below OT B-O 
) OT B-O 
. OT B-O 

33 OT B-O 
. OT B-O 
Concerning OT B-O 
national OT B-O 
staff OT B-O 
, OT B-O 
the OT B-O 
estimated OT B-O 
requirements OT B-O 
amount OT B-O 
to OT B-O 
$ OT B-O 
9,726,000 OT B-O 
, OT B-O 
an OT B-O 
increase OT B-O 
of OT B-O 
$ OT B-O 
2,095,900 OT B-O 
( OT B-O 
27.5 OT B-O 
per OT B-O 
cent OT B-O 
) AN B-AN 
over OT B-O 
the OT B-O 
current OT B-O 
period OT B-O 
, OT B-O 
based OT B-O 
on LF B-LF 
a LF I-LF 
turnover OT B-O 
factor OT B-O 
of OT B-O 
15 OT B-O 
per OT B-O 
cent OT B-O 
, OT B-O 
G-4 OT B-O 
, OT B-O 
step OT B-O 
VI OT B-O 
, OT B-O 
and OT B-O 
National OT B-O 
Officer LF I-LF 
( OT B-O 
NO OT B-O 
) AN I-AN 
-B OT B-O 
, OT B-O 
step OT B-O 
V OT B-O 
, OT B-O 
salaries OT B-O 
and OT B-O 
staff OT B-O 
assessment OT B-O 
and OT B-O 
common OT B-O 
staff OT B-O 
costs OT B-O 
of OT B-O 
the OT B-O 
national OT B-O 
staff OT B-O 
salary OT B-O 
scales OT B-O 
in OT B-O 
effect OT B-O 
from OT B-O 
1 OT B-O 
June OT B-O 
2002 OT B-O 
. OT B-O 

High LF B-LF 
Commissioner LF I-LF 
for LF I-LF 
Human LF I-LF 
Rights LF I-LF 
4 OT B-O 
. OT B-O 
From OT B-O 
7 OT B-O 
to OT B-O 
9 OT B-O 
August OT B-O 
2002 OT B-O 
the LF I-LF 
Special OT B-O 
Rapporteur OT B-O 
visited OT B-O 
the LF I-LF 
Office LF I-LF 
of LF I-LF 
the LF I-LF 
United LF I-LF 
Nations LF I-LF 
High LF I-LF 
Commissioner LF I-LF 
for LF I-LF 
Human LF I-LF 
Rights LF I-LF 
( OT B-O 
OHCHR AN B-AN 
) OT B-O 
at LF I-LF 
Geneva OT B-O 
in OT B-O 
order OT B-O 
to OT B-O 
familiarize OT B-O 
himself OT B-O 
with OT B-O 
the LF I-LF 
activities OT B-O 
of LF I-LF 
the LF I-LF 
various OT B-O 
programmes OT B-O 
and OT B-O 
mechanisms OT B-O 
for LF I-LF 
the LF I-LF 
protection OT B-O 
of LF I-LF 
human OT B-O 
rights OT B-O 
. OT B-O 

: OT B-O 
: OT B-O 
Raise OT B-O 
the OT B-O 
capacity OT B-O 
and OT B-O 
awareness OT B-O 
of OT B-O 
government OT B-O 
institutions OT B-O 
regarding OT B-O 
the OT B-O 
environment OT B-O 
and OT B-O 
HIV/AIDS AN B-AN 
Lead OT B-O 
United LF B-LF 
Nations LF I-LF 
Development LF I-LF 
Programme LF I-LF 
( OT B-O 
UNDP AN B-AN 
) OT B-O 
-Sudan OT B-O 
Deepening OT B-O 
Democracy OT B-O 
Programme LF I-LF 
: OT B-O 
: OT B-O 
Support OT B-O 
to OT B-O 
public OT B-O 
service OT B-O 
reform OT B-O 

But OT B-O 
extra OT B-O 
measures OT B-O 
, OT B-O 
both OT B-O 
national OT B-O 
and OT B-O 
international OT B-O 
, OT B-O 
are OT B-O 
required OT B-O 
. OT B-O 
The OT B-O 
United LF B-LF 
Nations LF I-LF 
New LF I-LF 
Agenda LF I-LF 
for LF I-LF 
the LF I-LF 
Development LF I-LF 
of LF I-LF 
Africa LF I-LF 
in OT B-O 
the LF I-LF 
1990s OT B-O 
( OT B-O 
UN-NADAF AN B-AN 
) OT B-O 
and OT B-O 
the LF I-LF 
United LF I-LF 
Nations LF I-LF 
System-wide OT B-O 
Special OT B-O 
Initiative OT B-O 
for LF I-LF 
Africa LF I-LF 
will OT B-O 
be OT B-O 
central OT B-O 
to OT B-O 
achieving OT B-O 
these OT B-O 
policy OT B-O 
and OT B-O 
economic OT B-O 
benchmarks OT B-O 
. OT B-O 

4 OT B-O 
. OT B-O 
In OT B-O 
respect OT B-O 
of OT B-O 
prevention OT B-O 
, OT B-O 
the OT B-O 
National OT B-O 
Division OT B-O 
for LF B-LF 
Social LF I-LF 
Reinsertion LF I-LF 
( OT B-O 
DNRS OT B-O 
) AN B-AN 
is LF I-LF 
working OT B-O 
with OT B-O 
agencies OT B-O 
and OT B-O 
other OT B-O 
counterparts OT B-O 
to OT B-O 
create OT B-O 
a LF I-LF 
mechanism OT B-O 
for LF I-LF 
the OT B-O 
detection OT B-O 
of OT B-O 
trafficking OT B-O 
, OT B-O 
sale OT B-O 
of OT B-O 
children OT B-O 
, OT B-O 
child OT B-O 
prostitution OT B-O 
and OT B-O 
child OT B-O 
pornography OT B-O 
. OT B-O 

The OT B-O 
working OT B-O 
groups OT B-O 
should OT B-O 
report OT B-O 
to OT B-O 
one OT B-O 
overall OT B-O 
Chairperson OT B-O 
. OT B-O 
The OT B-O 
working OT B-O 
groups OT B-O 
would OT B-O 
document OT B-O 
the OT B-O 
specific OT B-O 
requirements OT B-O 
for OT B-O 
specifications OT B-O 
and OT B-O 
guidelines OT B-O 
that OT B-O 
can OT B-O 
be OT B-O 
identified OT B-O 
for OT B-O 
each OT B-O 
of OT B-O 
the OT B-O 
four OT B-O 
areas OT B-O 
and OT B-O 
indicate OT B-O 
whether OT B-O 
or OT B-O 
not OT B-O 
those OT B-O 
needs OT B-O 
are OT B-O 
sufficiently OT B-O 
well OT B-O 
addressed OT B-O 
in OT B-O 
the OT B-O 
CRIRSCO AN B-AN 
Template OT B-O 
and/or OT B-O 
the OT B-O 
SPE LF B-LF 
Petroleum LF I-LF 
Resources LF I-LF 
Management LF I-LF 
System LF I-LF 
( OT B-O 
SPE-PRMS AN I-AN 
) OT B-O 
. OT B-O 

14 OT B-O 
. AN B-AN 
- OT B-O 
delete OT B-O 
] OT B-O 
Limit OT B-O 
values OT B-O 
for OT B-O 
controlling OT B-O 
emissions OT B-O 
of LF B-LF 
NOx AN B-AN 
from OT B-O 
new OT B-O 
stationary OT B-O 
sources OT B-O 
in OT B-O 
