-DOCSTART- -X- O
, OT B-O 
ville OT B-O 
man OT B-O 
på OT B-O 
en OT B-O 
mere OT B-O 
åben OT B-O 
måde OT B-O 
kunne OT B-O 
udbrede OT B-O 
kendskabet OT B-O 
til OT B-O 
kommentarerne OT B-O 
fra OT B-O 
disse OT B-O 
i OT B-O 
forhold OT B-O 
til OT B-O 
traktaternes OT B-O 
målsætninger OT B-O 
, OT B-O 
der OT B-O 
ikke OT B-O 
blot OT B-O 
består OT B-O 
i OT B-O 
at OT B-O 
sikre OT B-O 
konkurrenceevnen OT B-O 
i OT B-O 
forbindelse OT B-O 
med OT B-O 
EU AN B-AN 
's OT B-O 
økonomi OT B-O 
, OT B-O 
men OT B-O 
også OT B-O 
en OT B-O 
bæredygtig OT B-O 
udvikling OT B-O 
og OT B-O 
en OT B-O 
økonomisk OT B-O 
og OT B-O 
social OT B-O 
samhørighed OT B-O 
. OT B-O 

De OT B-O 
sidste OT B-O 
fem OT B-O 
års OT B-O 
miljølovgivning OT B-O 
har OT B-O 
formelig OT B-O 
været OT B-O 
spækket OT B-O 
med OT B-O 
vage OT B-O 
retsbegreber OT B-O 
som OT B-O 
f.eks OT B-O 
. AN B-AN 
Best OT B-O 
Available LF B-LF 
Technology LF I-LF 
( OT B-O 
BAT OT B-O 
) AN B-AN 
, OT B-O 
højt OT B-O 
beskyttelsesniveau OT B-O 
, OT B-O 
god OT B-O 
landbrugspraksis OT B-O 
etc OT B-O 
. AN I-AN 
Det OT B-O 
skal OT B-O 
omsættes OT B-O 
til OT B-O 
national OT B-O 
ret OT B-O 
, OT B-O 
og LF I-LF 
først OT B-O 
da OT B-O 
, OT B-O 
hr OT B-O 
. AN I-AN 
Fischler OT B-O 
, OT B-O 
når OT B-O 
der OT B-O 
er OT B-O 
en OT B-O 
fælles OT B-O 
linje OT B-O 
dér OT B-O 
, OT B-O 
kan OT B-O 
De OT B-O 
anstille OT B-O 
undersøgelser OT B-O 
. AN I-AN 

Revisionsretten OT B-O 
har OT B-O 
fastslået OT B-O 
, OT B-O 
at OT B-O 
den OT B-O 
har OT B-O 
fået OT B-O 
rimelig OT B-O 
sikkerhed OT B-O 
for LF B-LF 
, OT B-O 
at OT B-O 
Det OT B-O 
Europæiske OT B-O 
Erhvervsuddannelsesinstituts OT B-O 
årsregnskab OT B-O 
for LF I-LF 
regnskabsåret OT B-O 
2008 OT B-O 
er OT B-O 
rigtigt OT B-O 
, OT B-O 
og OT B-O 
at OT B-O 
de OT B-O 
underliggende OT B-O 
transaktioner OT B-O 
er OT B-O 
lovlige OT B-O 
og OT B-O 
formelt OT B-O 
rigtige OT B-O 
. OT B-O 
Den OT B-O 
advarer OT B-O 
dog OT B-O 
mod OT B-O 
uregelmæssigheder OT B-O 
og OT B-O 
den OT B-O 
manglende OT B-O 
gennemsigtighed OT B-O 
i LF I-LF 
forbindelse OT B-O 
med OT B-O 
personaleudvælgelsesprocedurerne OT B-O 
, OT B-O 
og OT B-O 
Kontoret LF I-LF 
for LF I-LF 
Bekæmpelse LF I-LF 
af LF I-LF 
Svig LF I-LF 
( OT B-O 
OLAF AN B-AN 
) OT B-O 
har OT B-O 
endog OT B-O 
indledt OT B-O 
en OT B-O 
undersøgelse OT B-O 
af LF I-LF 
instituttet OT B-O 
. OT B-O 

Hr OT B-O 
. AN B-AN 
formand OT B-O 
, OT B-O 
kære OT B-O 
kolleger OT B-O 
, OT B-O 
kære OT B-O 
repræsentanter OT B-O 
for OT B-O 
Kommissionen OT B-O 
! OT B-O 
På OT B-O 
et OT B-O 
møde OT B-O 
i OT B-O 
Forvaltningskomitéen OT B-O 
for OT B-O 
Vin OT B-O 
blev OT B-O 
man OT B-O 
enig OT B-O 
om OT B-O 
, OT B-O 
at OT B-O 
der OT B-O 
bør OT B-O 
foretages OT B-O 
en OT B-O 
ændring OT B-O 
af OT B-O 
forordning OT B-O 
( OT B-O 
EF OT B-O 
) AN B-AN 
nr OT B-O 
. AN I-AN 
1622/2000 OT B-O 
, OT B-O 
nr OT B-O 
. AN I-AN 
884/2001 OT B-O 
og OT B-O 
nr OT B-O 
. AN I-AN 
753/2002 OT B-O 
med OT B-O 
henblik OT B-O 
på OT B-O 
at OT B-O 
tillade OT B-O 
brugen OT B-O 
af OT B-O 
træspåner OT B-O 
til OT B-O 
ældning OT B-O 
af OT B-O 
vin OT B-O 
. AN I-AN 

Jeg OT B-O 
finder OT B-O 
, OT B-O 
fru OT B-O 
kommissær OT B-O 
, OT B-O 
at OT B-O 
tiden OT B-O 
er OT B-O 
moden OT B-O 
til OT B-O 
at OT B-O 
satse OT B-O 
på OT B-O 
de OT B-O 
teknisk OT B-O 
muligt OT B-O 
mest OT B-O 
sikre OT B-O 
foranstaltninger OT B-O 
. OT B-O 
I OT B-O 
denne OT B-O 
forbindelse OT B-O 
synes OT B-O 
jeg OT B-O 
ikke OT B-O 
, OT B-O 
at OT B-O 
det OT B-O 
er OT B-O 
nok OT B-O 
, OT B-O 
at OT B-O 
vi OT B-O 
begrænser OT B-O 
os OT B-O 
til OT B-O 
at OT B-O 
kopiere OT B-O 
en OT B-O 
lovgivning OT B-O 
, OT B-O 
der OT B-O 
er OT B-O 
gældende OT B-O 
i OT B-O 
andre OT B-O 
lande OT B-O 
. OT B-O 

Kollektive OT B-O 
investeringsfonde OT B-O 
blev OT B-O 
et OT B-O 
alternativ OT B-O 
til OT B-O 
opsparing OT B-O 
i OT B-O 
banken OT B-O 
. OT B-O 
I OT B-O 
mit OT B-O 
eget OT B-O 
hjemland OT B-O 
har OT B-O 
over OT B-O 
60 OT B-O 
% OT B-O 
af OT B-O 
svenskerne OT B-O 
opsparinger OT B-O 
i OT B-O 
forskellig OT B-O 
fonde OT B-O 
. OT B-O 

Gennemsnittet OT B-O 
for OT B-O 
de OT B-O 
10 OT B-O 
fattigste OT B-O 
regioner OT B-O 
lå OT B-O 
i OT B-O 
1986 OT B-O 
på OT B-O 
41 OT B-O 
% OT B-O 
af OT B-O 
EU AN B-AN 
's OT B-O 
BNP AN B-AN 
. OT B-O 
I OT B-O 
1996 OT B-O 
var OT B-O 
det OT B-O 
steget OT B-O 
til OT B-O 
50 OT B-O 
% OT B-O 
. OT B-O 

Alt OT B-O 
dette OT B-O 
med OT B-O 
cyanidfabrikation OT B-O 
og OT B-O 
anvendelse OT B-O 
af OT B-O 
dette OT B-O 
stof OT B-O 
skal OT B-O 
afskaffes OT B-O 
. OT B-O 
Derfor OT B-O 
forventer OT B-O 
jeg OT B-O 
, OT B-O 
at OT B-O 
EU AN B-AN 
tager OT B-O 
et OT B-O 
initiativ OT B-O 
og OT B-O 
sørger OT B-O 
for OT B-O 
, OT B-O 
at OT B-O 
der OT B-O 
bliver OT B-O 
et OT B-O 
globalt OT B-O 
totalforbud OT B-O 
mod OT B-O 
dette OT B-O 
. OT B-O 

Endelig OT B-O 
skal OT B-O 
vi OT B-O 
fremme OT B-O 
et OT B-O 
system OT B-O 
til OT B-O 
beskyttelse OT B-O 
af OT B-O 
intellektuelle OT B-O 
ejendomsrettigheder OT B-O 
, OT B-O 
der OT B-O 
er OT B-O 
afbalanceret OT B-O 
og OT B-O 
respekterer OT B-O 
opfindernes OT B-O 
rettigheder OT B-O 
, OT B-O 
idet OT B-O 
man OT B-O 
samtidig OT B-O 
giver OT B-O 
vores OT B-O 
borgere OT B-O 
den OT B-O 
bredest OT B-O 
mulige OT B-O 
adgang OT B-O 
til OT B-O 
viden OT B-O 
: OT B-O 
Det OT B-O 
er OT B-O 
de LF B-LF 
udfordringer OT B-O 
, OT B-O 
vi OT B-O 
står OT B-O 
over OT B-O 
for OT B-O 
, OT B-O 
og OT B-O 
som OT B-O 
innovationen OT B-O 
kan OT B-O 
bidrage OT B-O 
til OT B-O 
i LF I-LF 
fremtiden OT B-O 
. AN B-AN 
Jeg OT B-O 
stemte OT B-O 
for OT B-O 
dette OT B-O 
dokument OT B-O 
, OT B-O 
for OT B-O 
i LF I-LF 
artikel OT B-O 
179 OT B-O 
, OT B-O 
stk AN I-AN 
. AN I-AN 
2 OT B-O 
, OT B-O 
i LF I-LF 
traktaten LF I-LF 
om LF I-LF 
Den LF I-LF 
Europæiske LF I-LF 
Unions LF I-LF 
funktionsmåde LF I-LF 
( OT B-O 
TEUF AN B-AN 
) OT B-O 
hedder OT B-O 
det OT B-O 
, OT B-O 
at LF I-LF 
EU AN B-AN 
`` OT B-O 
opmuntrer OT B-O 
( OT B-O 
... OT B-O 
) OT B-O 
i LF I-LF 
hele OT B-O 
Unionen OT B-O 
virksomheder OT B-O 
, OT B-O 
herunder OT B-O 
små LF I-LF 
og OT B-O 
mellemstore OT B-O 
virksomheder OT B-O 
, OT B-O 
forskningscentre OT B-O 
og OT B-O 
universiteter OT B-O 
i LF I-LF 
deres OT B-O 
indsats OT B-O 
for OT B-O 
forskning OT B-O 
og OT B-O 
teknologisk OT B-O 
udvikling OT B-O 
af OT B-O 
høj OT B-O 
kvalitet OT B-O 
; OT B-O 
den OT B-O 
støtter OT B-O 
deres OT B-O 
samarbejdsbestræbelser OT B-O 
, OT B-O 
idet OT B-O 
den OT B-O 
i LF I-LF 
særdeleshed OT B-O 
søger OT B-O 
at LF I-LF 
gøre OT B-O 
det OT B-O 
muligt OT B-O 
for OT B-O 
forskerne OT B-O 
at LF I-LF 
samarbejde OT B-O 
frit OT B-O 
på OT B-O 
tværs OT B-O 
af OT B-O 
grænserne OT B-O 
og OT B-O 
for OT B-O 
virksomhederne OT B-O 
at LF I-LF 
udnytte OT B-O 
mulighederne OT B-O 
i LF I-LF 
det OT B-O 
indre OT B-O 
marked OT B-O 
fuldt OT B-O 
ud OT B-O 
, OT B-O 
især OT B-O 
ved OT B-O 
at LF I-LF 
skabe OT B-O 
fri OT B-O 
adgang OT B-O 
til OT B-O 
de LF I-LF 
enkelte OT B-O 
landes OT B-O 
offentlige OT B-O 
aftaler OT B-O 
, OT B-O 
ved OT B-O 
at LF I-LF 
fastlægge OT B-O 
fælles OT B-O 
standarder OT B-O 
og OT B-O 
ved OT B-O 
at LF I-LF 
fjerne OT B-O 
juridiske OT B-O 
og OT B-O 
fiskale OT B-O 
hindringer OT B-O 
for OT B-O 
dette OT B-O 
samarbejde OT B-O 
'' OT B-O 
. AN I-AN 

I OT B-O 
november OT B-O 
1999 OT B-O 
godkendte OT B-O 
Kommissionen OT B-O 
ved OT B-O 
førstebehandlingen OT B-O 
en OT B-O 
kodeks OT B-O 
for OT B-O 
god OT B-O 
forvaltning OT B-O 
, OT B-O 
som OT B-O 
skulle OT B-O 
indarbejdes OT B-O 
i OT B-O 
dens OT B-O 
forretningsorden OT B-O 
. OT B-O 
I OT B-O 
øjeblikket OT B-O 
drøfter OT B-O 
Kommissionen OT B-O 
dokumentet OT B-O 
med OT B-O 
sine OT B-O 
personalerepræsentanter OT B-O 
, OT B-O 
en OT B-O 
proces OT B-O 
, OT B-O 
som OT B-O 
vil OT B-O 
blive OT B-O 
afsluttet OT B-O 
i OT B-O 
løbet OT B-O 
af OT B-O 
de OT B-O 
kommende OT B-O 
uger OT B-O 
. OT B-O 

Alle OT B-O 
, OT B-O 
som OT B-O 
bare OT B-O 
kender OT B-O 
lidt OT B-O 
til OT B-O 
at LF B-LF 
indføre OT B-O 
store OT B-O 
it-systemer OT B-O 
i LF I-LF 
den OT B-O 
offentlige OT B-O 
sektor OT B-O 
i LF I-LF 
deres OT B-O 
egen OT B-O 
medlemsstat OT B-O 
, OT B-O 
ved OT B-O 
, OT B-O 
at LF I-LF 
alle OT B-O 
disse OT B-O 
tekniske OT B-O 
og OT B-O 
budgetmæssige OT B-O 
problemer OT B-O 
ofte OT B-O 
opstår OT B-O 
. OT B-O 
Men OT B-O 
desværre OT B-O 
, OT B-O 
når OT B-O 
to OT B-O 
så OT B-O 
højt OT B-O 
profilerede OT B-O 
, OT B-O 
store OT B-O 
systemer OT B-O 
- OT B-O 
Schengeninformationssystemet LF I-LF 
( OT B-O 
SIS AN B-AN 
) OT B-O 
II OT B-O 
og OT B-O 
visuminformationssystemet LF I-LF 
( OT B-O 
VIS AN B-AN 
) OT B-O 
- OT B-O 
er OT B-O 
berørt OT B-O 
, OT B-O 
påvirker OT B-O 
det OT B-O 
også OT B-O 
troværdigheden OT B-O 
ikke OT B-O 
blot OT B-O 
af OT B-O 
EU AN B-AN 
's OT B-O 
interne OT B-O 
sikkerhed OT B-O 
- OT B-O 
og OT B-O 
den OT B-O 
vil OT B-O 
jeg OT B-O 
vende OT B-O 
tilbage OT B-O 
til OT B-O 
senere OT B-O 
- OT B-O 
men OT B-O 
også OT B-O 
EU AN I-AN 
's OT B-O 
visumpolitik OT B-O 
. OT B-O 

Jeg OT B-O 
stemmer OT B-O 
for OT B-O 
betænkningen OT B-O 
. OT B-O 
Vi OT B-O 
støtter OT B-O 
denne OT B-O 
betænkning OT B-O 
, OT B-O 
hvis OT B-O 
formål OT B-O 
er OT B-O 
at OT B-O 
give LF B-LF 
de LF I-LF 
regionale LF I-LF 
rådgivende LF I-LF 
råd LF I-LF 
( OT B-O 
RRR AN B-AN 
) OT B-O 
bedre OT B-O 
arbejdsvilkår OT B-O 
. OT B-O 

Der OT B-O 
er LF B-LF 
behov OT B-O 
for OT B-O 
ikke OT B-O 
blot OT B-O 
en OT B-O 
forenkling OT B-O 
, OT B-O 
men OT B-O 
også OT B-O 
for OT B-O 
et OT B-O 
forbedret OT B-O 
system OT B-O 
for OT B-O 
virksomheders OT B-O 
adgang OT B-O 
til OT B-O 
denne OT B-O 
finansiering OT B-O 
. OT B-O 
Kommissionen OT B-O 
er LF I-LF 
meget OT B-O 
opmærksom OT B-O 
på OT B-O 
små LF I-LF 
og LF I-LF 
mellemstore LF I-LF 
virksomheder LF I-LF 
( OT B-O 
SMV'er OT B-O 
) OT B-O 
. OT B-O 
De OT B-O 
23 OT B-O 
millioner OT B-O 
SMV'er OT B-O 
, OT B-O 
der LF I-LF 
udgør OT B-O 
EU AN B-AN 
's OT B-O 
økonomiske OT B-O 
struktur OT B-O 
og LF I-LF 
er LF I-LF 
en OT B-O 
kilde OT B-O 
til OT B-O 
innovation OT B-O 
og LF I-LF 
kreativitet OT B-O 
, OT B-O 
og LF I-LF 
som LF I-LF 
dermed OT B-O 
gør OT B-O 
det OT B-O 
muligt OT B-O 
for OT B-O 
Europa OT B-O 
fortsat OT B-O 
at OT B-O 
skille OT B-O 
sig OT B-O 
ud OT B-O 
på OT B-O 
verdensmarkederne OT B-O 
. OT B-O 

Endelig OT B-O 
er OT B-O 
det LF B-LF 
afgørende OT B-O 
at LF I-LF 
styrke OT B-O 
det LF I-LF 
administrative OT B-O 
samarbejde OT B-O 
, OT B-O 
således OT B-O 
at LF I-LF 
hele OT B-O 
dette OT B-O 
kommunikationsbaserede OT B-O 
system LF I-LF 
kan OT B-O 
fungere OT B-O 
effektivt OT B-O 
. OT B-O 
Informationssystemet LF I-LF 
for LF I-LF 
det LF I-LF 
indre LF I-LF 
marked LF I-LF 
( OT B-O 
IMI AN B-AN 
) OT B-O 
er OT B-O 
allerede OT B-O 
blevet OT B-O 
et LF I-LF 
helt OT B-O 
afgørende OT B-O 
redskab OT B-O 
. OT B-O 

Henstilling OT B-O 
( OT B-O 
A5-0094/2003 OT B-O 
) OT B-O 
af OT B-O 
Queiró OT B-O 
for OT B-O 
Udvalget OT B-O 
om OT B-O 
Udenrigsanliggender OT B-O 
, OT B-O 
Menneskerettigheder OT B-O 
, OT B-O 
Fælles OT B-O 
Sikkerhed OT B-O 
og OT B-O 
Forsvarspolitik OT B-O 
om OT B-O 
Republikken OT B-O 
Ungarns OT B-O 
ansøgning OT B-O 
om OT B-O 
tiltrædelse OT B-O 
af OT B-O 
Den OT B-O 
Europæiske OT B-O 
Union OT B-O 
( OT B-O 
AA-AFNS OT B-O 
1-6 OT B-O 
- OT B-O 
C5-0120/2003 OT B-O 
- OT B-O 
2003/0901E OT B-O 
( OT B-O 
AVC AN B-AN 
) OT B-O 
) OT B-O 
; OT B-O 
Henstilling OT B-O 
( OT B-O 
A5-0095/2003 OT B-O 
) OT B-O 
af OT B-O 
Stenzel OT B-O 
for OT B-O 
Udvalget OT B-O 
om OT B-O 
Udenrigsanliggender OT B-O 
, OT B-O 
Menneskerettigheder OT B-O 
, OT B-O 
Fælles OT B-O 
Sikkerhed OT B-O 
og OT B-O 
Forsvarspolitik OT B-O 
om OT B-O 
Republikken OT B-O 
Maltas OT B-O 
ansøgning OT B-O 
om OT B-O 
tiltrædelse OT B-O 
af OT B-O 
Den OT B-O 
Europæiske OT B-O 
Union OT B-O 
( OT B-O 
AA-AFNS OT B-O 
1-6 OT B-O 
- OT B-O 
C5-0121/2003 OT B-O 
- OT B-O 
( OT B-O 
2003/0901F OT B-O 
( OT B-O 
AVC AN I-AN 
) OT B-O 
) OT B-O 
; OT B-O 
Henstilling OT B-O 
( OT B-O 
A5-0096/2003 OT B-O 
) OT B-O 
af OT B-O 
Gawronski OT B-O 
for OT B-O 
Udvalget OT B-O 
om OT B-O 
Udenrigsanliggender OT B-O 
, OT B-O 
Menneskerettigheder OT B-O 
, OT B-O 
Fælles OT B-O 
Sikkerhed OT B-O 
og OT B-O 
Forsvarspolitik OT B-O 
om OT B-O 
Republikken OT B-O 
Polens OT B-O 
ansøgning OT B-O 
om OT B-O 
tiltrædelse OT B-O 
af OT B-O 
Den OT B-O 
Europæiske OT B-O 
Union OT B-O 
( OT B-O 
AA-AFNS OT B-O 
1-6 OT B-O 
- OT B-O 
C5-0122/2003 OT B-O 
- OT B-O 
2003/0901G OT B-O 
( OT B-O 
AVC AN I-AN 
) OT B-O 
) OT B-O 
; OT B-O 
Henstilling OT B-O 
( OT B-O 
A5-0097/2003 OT B-O 
) OT B-O 
af OT B-O 
Volcic OT B-O 
for OT B-O 
Udvalget OT B-O 
om OT B-O 
Udenrigsanliggender OT B-O 
, OT B-O 
Menneskerettigheder OT B-O 
, OT B-O 
Fælles OT B-O 
Sikkerhed OT B-O 
og OT B-O 
Forsvarspolitik OT B-O 
om OT B-O 
Republikken OT B-O 
Sloveniens OT B-O 
ansøgning OT B-O 
om OT B-O 
tiltrædelse OT B-O 
af OT B-O 
Den OT B-O 
Europæiske OT B-O 
Union OT B-O 
( OT B-O 
AA-AFNS OT B-O 
1-6 OT B-O 
- OT B-O 
C5-0123/2003 OT B-O 
- OT B-O 
2003/0901H OT B-O 
( OT B-O 
AVC AN I-AN 
) OT B-O 
) OT B-O 
; OT B-O 

For OT B-O 
det OT B-O 
andet OT B-O 
er OT B-O 
det OT B-O 
heller OT B-O 
ikke OT B-O 
retfærdigt OT B-O 
over OT B-O 
for OT B-O 
arbejdstagere OT B-O 
fra OT B-O 
andre OT B-O 
virksomheder OT B-O 
, OT B-O 
der OT B-O 
også OT B-O 
omstrukturerer OT B-O 
, OT B-O 
og OT B-O 
hvor OT B-O 
det OT B-O 
også OT B-O 
gør OT B-O 
ondt OT B-O 
. OT B-O 
Min OT B-O 
gruppe OT B-O 
har OT B-O 
underskrevet OT B-O 
det OT B-O 
fælles OT B-O 
beslutningsforslag OT B-O 
fra OT B-O 
EVP- OT B-O 
, OT B-O 
ELDR- OT B-O 
og OT B-O 
UEN-grupperne OT B-O 
. OT B-O 
Vi OT B-O 
har OT B-O 
dog OT B-O 
lige OT B-O 
fra OT B-O 
starten OT B-O 
sagt OT B-O 
, OT B-O 
at OT B-O 
vi OT B-O 
er OT B-O 
imod OT B-O 
, OT B-O 
at OT B-O 
der OT B-O 
nævnes OT B-O 
navne OT B-O 
. OT B-O 

I OT B-O 
hvidbogen OT B-O 
fremstilles OT B-O 
reformen OT B-O 
i OT B-O 
sin OT B-O 
rette OT B-O 
politiske OT B-O 
sammenhæng OT B-O 
. OT B-O 
I OT B-O 
Kommissionen OT B-O 
har OT B-O 
man OT B-O 
opbygget OT B-O 
systemer OT B-O 
og OT B-O 
strukturer OT B-O 
gennem OT B-O 
de OT B-O 
40 OT B-O 
år OT B-O 
, OT B-O 
hvor OT B-O 
gentagne OT B-O 
udvidelser OT B-O 
har OT B-O 
fundet OT B-O 
sted OT B-O 
. OT B-O 

EU AN B-AN 
's OT B-O 
institutioner OT B-O 
skal OT B-O 
vise OT B-O 
borgerne OT B-O 
, OT B-O 
at OT B-O 
de OT B-O 
er OT B-O 
rede OT B-O 
til OT B-O 
at OT B-O 
opfylde OT B-O 
deres OT B-O 
forventninger OT B-O 
. AN B-AN 
Vi OT B-O 
har OT B-O 
i OT B-O 
Europa-Parlamentets OT B-O 
og OT B-O 
Rådets OT B-O 
forordning OT B-O 
( OT B-O 
EF AN B-AN 
) OT B-O 
nr AN I-AN 
. AN I-AN 
1049/2001 OT B-O 
af OT B-O 
30. OT B-O 
maj OT B-O 
2001 OT B-O 
om OT B-O 
aktindsigt OT B-O 
i OT B-O 
dokumenter OT B-O 
fra OT B-O 
Europa-Parlamentet OT B-O 
, OT B-O 
Rådet OT B-O 
og OT B-O 
Kommissionen OT B-O 
et OT B-O 
særskilt OT B-O 
regelværk OT B-O 
, OT B-O 
som OT B-O 
i OT B-O 
artikel OT B-O 
4 OT B-O 
tager OT B-O 
hensyn OT B-O 
til OT B-O 
behovet OT B-O 
for OT B-O 
hemmeligholdelse OT B-O 
af OT B-O 
dokumenter OT B-O 
. AN I-AN 

Jeg OT B-O 
kan OT B-O 
også OT B-O 
delvist OT B-O 
acceptere OT B-O 
den OT B-O 
del OT B-O 
af OT B-O 
ændringsforslag OT B-O 
6 OT B-O 
, OT B-O 
der OT B-O 
handler OT B-O 
om OT B-O 
, OT B-O 
at OT B-O 
direktiv OT B-O 
93/53 OT B-O 
bør OT B-O 
ændres OT B-O 
i OT B-O 
mangel OT B-O 
af OT B-O 
teknisk OT B-O 
og OT B-O 
videnskabeligt OT B-O 
belæg OT B-O 
. OT B-O 
Som OT B-O 
jeg OT B-O 
tidligere OT B-O 
påpegede OT B-O 
, OT B-O 
er OT B-O 
der OT B-O 
videnskabeligt OT B-O 
belæg OT B-O 
for OT B-O 
, OT B-O 
at OT B-O 
ISA AN B-AN 
ikke OT B-O 
er OT B-O 
en OT B-O 
trussel OT B-O 
for OT B-O 
sundheden OT B-O 
. OT B-O 

I AN B-AN 
1995 OT B-O 
blev OT B-O 
Kommissionen OT B-O 
aktivt OT B-O 
involveret OT B-O 
i LF B-LF 
International OT B-O 
Accounting OT B-O 
Standards OT B-O 
Committee OT B-O 
. OT B-O 
Det OT B-O 
resulterede OT B-O 
i LF I-LF 
den OT B-O 
nyligt OT B-O 
foreslåede OT B-O 
forordning OT B-O 
om OT B-O 
internationale LF I-LF 
regnskabsstandarder LF I-LF 
( OT B-O 
IAS AN I-AN 
) OT B-O 
, OT B-O 
som OT B-O 
jeg OT B-O 
håber OT B-O 
at LF I-LF 
kunne OT B-O 
drøfte OT B-O 
med OT B-O 
Parlamentet OT B-O 
snarest OT B-O 
. OT B-O 

Jeg OT B-O 
vil OT B-O 
sige OT B-O 
, OT B-O 
at OT B-O 
USA AN B-AN 
's OT B-O 
indblanding OT B-O 
i OT B-O 
dette OT B-O 
spørgsmål OT B-O 
efter OT B-O 
min OT B-O 
mening OT B-O 
ikke OT B-O 
skal OT B-O 
styre OT B-O 
os OT B-O 
på OT B-O 
en OT B-O 
sådan OT B-O 
måde OT B-O 
, OT B-O 
at OT B-O 
vi OT B-O 
ikke OT B-O 
tager OT B-O 
tilstrækkeligt OT B-O 
hensyn OT B-O 
til OT B-O 
miljøet OT B-O 
. OT B-O 
Jeg OT B-O 
vægrer OT B-O 
mig OT B-O 
virkelig OT B-O 
ved OT B-O 
, OT B-O 
at OT B-O 
man OT B-O 
konstant OT B-O 
skal OT B-O 
kunne OT B-O 
henvise OT B-O 
til OT B-O 
WTO AN B-AN 
og OT B-O 
handelsregler OT B-O 
for OT B-O 
at OT B-O 
forhindre OT B-O 
, OT B-O 
at OT B-O 
vi OT B-O 
i OT B-O 
EU AN B-AN 
udarbejder OT B-O 
radikale OT B-O 
miljøbestemmelser OT B-O 
. OT B-O 

Vi OT B-O 
har OT B-O 
, OT B-O 
som OT B-O 
ved OT B-O 
adskillige OT B-O 
tidligere OT B-O 
anledninger OT B-O 
, OT B-O 
støttet OT B-O 
denne OT B-O 
betænkning OT B-O 
, OT B-O 
som OT B-O 
: OT B-O 
1. OT B-O 
anmoder OT B-O 
de OT B-O 
involverede OT B-O 
institutioner OT B-O 
om OT B-O 
at OT B-O 
tage OT B-O 
de OT B-O 
nødvendige OT B-O 
skridt OT B-O 
til LF B-LF 
at OT B-O 
fremskynde OT B-O 
anvendelsen OT B-O 
af OT B-O 
EGF AN B-AN 
, OT B-O 
2. OT B-O 
minder OT B-O 
om OT B-O 
institutionernes OT B-O 
tilsagn OT B-O 
om OT B-O 
at OT B-O 
sikre OT B-O 
en LF I-LF 
velfungerende OT B-O 
og OT B-O 
hurtig OT B-O 
procedure OT B-O 
for LF I-LF 
vedtagelse OT B-O 
af OT B-O 
afgørelser OT B-O 
om OT B-O 
anvendelse OT B-O 
af OT B-O 
EGF AN I-AN 
og OT B-O 
derved OT B-O 
stille OT B-O 
tidsbegrænset OT B-O 
, OT B-O 
individuel OT B-O 
engangsstøtte OT B-O 
til LF I-LF 
rådighed OT B-O 
, OT B-O 
beregnet OT B-O 
på OT B-O 
at OT B-O 
yde OT B-O 
støtte OT B-O 
til LF I-LF 
arbejdstagere OT B-O 
, OT B-O 
der OT B-O 
er LF I-LF 
blevet OT B-O 
afskediget OT B-O 
som OT B-O 
følge OT B-O 
af OT B-O 
globaliseringen OT B-O 
og OT B-O 
den OT B-O 
finansielle OT B-O 
og OT B-O 
økonomiske OT B-O 
krise OT B-O 
; OT B-O 
understreger OT B-O 
den OT B-O 
rolle OT B-O 
, OT B-O 
EGF AN I-AN 
kan OT B-O 
spille OT B-O 
for LF I-LF 
afskedigede OT B-O 
arbejdstageres OT B-O 
genindslusning OT B-O 
på OT B-O 
arbejdsmarkedet OT B-O 
; OT B-O 
og OT B-O 
3. OT B-O 
understreger OT B-O 
, OT B-O 
at OT B-O 
det OT B-O 
i LF I-LF 
overensstemmelse OT B-O 
med OT B-O 
artikel OT B-O 
6 OT B-O 
i LF I-LF 
EGF-forordningen OT B-O 
bør OT B-O 
sikres OT B-O 
, OT B-O 
at OT B-O 
EGF AN I-AN 
støtter OT B-O 
den OT B-O 
enkelte OT B-O 
afskedigede OT B-O 
arbejdstagers OT B-O 
genindslusning OT B-O 
på OT B-O 
arbejdsmarkedet OT B-O 
; OT B-O 
gentager OT B-O 
, OT B-O 
at OT B-O 
støtte OT B-O 
fra OT B-O 
Globaliseringsfonden OT B-O 
ikke OT B-O 
skal OT B-O 
erstatte OT B-O 
foranstaltninger OT B-O 
, OT B-O 
som OT B-O 
det OT B-O 
påhviler OT B-O 
virksomhederne OT B-O 
at OT B-O 
gennemføre OT B-O 
i LF I-LF 
henhold OT B-O 
til LF I-LF 
national OT B-O 
lovgivning OT B-O 
eller OT B-O 
kollektive OT B-O 
overenskomster OT B-O 
, OT B-O 
eller OT B-O 
foranstaltninger OT B-O 
, OT B-O 
der OT B-O 
er LF I-LF 
rettet OT B-O 
mod OT B-O 
omlægning OT B-O 
af OT B-O 
virksomheder OT B-O 
eller OT B-O 
sektorer OT B-O 
. OT B-O 
Pakken OT B-O 
på OT B-O 
seks OT B-O 
ansøgninger OT B-O 
fra OT B-O 
Nederlandene OT B-O 
om OT B-O 
anvendelse OT B-O 
af OT B-O 
Den OT B-O 
Europæiske LF I-LF 
Fond LF I-LF 
for LF I-LF 
Tilpasning LF I-LF 
til LF I-LF 
Globaliseringen LF I-LF 
( OT B-O 
EGF AN I-AN 
) OT B-O 
modtog OT B-O 
Parlamentets OT B-O 
